state,lga,name_school,latitude_north,longitude_east,ward,number_and_street,code_school,name_type_sector,name_type_location,name_type_school,shift_system_y_n,name_type_water_source,name_type_health_facility,any_classes_held_outside_y_n,shared_facilities_y_n,multi_grade_y_n,name_type_year,male_enrol,female_enrol,total erlrolment
GOMBE,SHONGOM,LABARYA PRIMARY SCHOOL,9.413071,11.153293,LAPAN,NEAR HEALTH CLINIC LABARYA,1161010011,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,Yes,No,2020/2021,257,226,483
GOMBE,SHONGOM,KEFFI PRIMARY SCHOOL,9794522.0,11253505.0,GWANDUM,ALONG DWAJA ROAD,1161010012,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,Yes,2020/2021,115,99,214
GOMBE,SHONGOM,JAURO SAJO PRIMARY SCHOOL,9.092852,11.138457,FILIYA,ALONG BILLIRI GOMBE ROAD J/SAJO,1161010013,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,206,162,368
GOMBE,SHONGOM,CENTRAL PRI. SCH. BOH,,,BOH,OFF KALTUNGO LALAIPIDO ROAD,1161010014,Pre-Primary and Primary,Urban,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,No,2020/2021,164,135,299
GOMBE,SHONGOM,DWAJA PRIMARY SCHOOL,,,GUNDALE,OPPOSITE JUNIOR SECONDARY SCHOOL DWAJA,1161010015,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,148,171,319
GOMBE,SHONGOM,GUNDALE PRIMARY SCHOOL,9.561777,11.029061,GUNDALE,UNGUWAN AMPOKBOJE,1161010016,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,329,261,590
GOMBE,SHONGOM,LAPANDINTAI,9.6011956,11.1632415,KUSHI,LAPANDINTAI,1161010017,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,260,266,526
GOMBE,SHONGOM,LATATAR P.S,958796321.0,1185915675.0,LALAIPIDO,ALONG LAKENTURUM ROAD LATATAR,1161010018,Pre-Primary and Primary,Urban,Regular,No,No Source of Safe Water,No Health facility,Yes,Yes,No,2020/2021,136,120,256
GOMBE,SHONGOM,LASASSAP,9.395613,11.17202,LAPAN,LASAKALAK LASAASSAP,1161010019,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,Yes,2020/2021,210,194,404
GOMBE,SHONGOM,LASANJANG PRIMARY SCHOOL,9384423.0,11153367.0,LAPAN,NEAR JUNIOR SECONDARY SCHOOL LASANJANG,1161010020,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,447,392,839
GOMBE,SHONGOM,PAMADU,9.675919,11.068495,GWANDUM,PAMADU  GWANDUM,1161010021,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,Yes,Yes,2020/2021,139,112,251
GOMBE,SHONGOM,POKULUNG,9.628485,11.07082,GWANDUM,NEAR UMCN CHURCH GUJUBA,1161010022,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,145,135,280
GOMBE,SHONGOM,TEDMUKZU PRIMARY SCHOOL,,,LALAIPIDO,BEFORE TEDMUKZU NOMADIC PRI. SCH,1161010023,Pre-Primary and Primary,Rural,Regular,No,Other,First Aid Kit,Yes,No,No,2020/2021,138,107,245
GOMBE,SHONGOM,GALDIMARU PRIMARY SCHOOL,,,BANGUNJI,NEAR DAGACIN GALDIMARU HOUSE,1161010024,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,Yes,No,2020/2021,285,281,566
GOMBE,SHONGOM,POKATA PRIMARY SCHOOL,9.74587,11.0,BOH,ALONG LAWISHI ROAD,1161010025,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,No,No,No,2020/2021,209,224,433
GOMBE,SHONGOM,KALOH PRIMARY SCHOOL,9.63383,11.316526,BANGUNJI,NEAR ECWA CHURCH KALOH,1161010026,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,No,Yes,No,2020/2021,258,226,484
GOMBE,SHONGOM,KUGERA PRIMARY SCHOOL,9.59,11.19,KUSHI,BESIDE KUJERA WOMEN CENTRE,1161010027,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,258,247,505
GOMBE,SHONGOM,KWANAN KUKA PRIMARY SCHOOL,9.61584,11.228481,BURAK,ALONG BURAK ROAD,1161010028,Pre-Primary and Primary,Rural,Regular,No,Other,No Health facility,No,No,No,2020/2021,215,187,402
GOMBE,SHONGOM,LABEKE   PRIMARY SCHOOL,9.762929,11.227313,BOH,ALONG LALAIPIDO LABEKE,1161010029,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,Yes,No,No,2020/2021,77,60,137
GOMBE,SHONGOM,LASHIKOLTOK,9.902655,11.245043,KULISHIN,ALONG GUJUBA DOGON RUWA ROAD,1161010030,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,No,Yes,Yes,2020/2021,269,216,485
GOMBE,SHONGOM,ADKETO,,,LAPAN,ADKETO,1161010031,Pre-Primary and Primary,Rural,Regular,No,Borehole,Health Clinic,Yes,No,No,2020/2021,75,75,150
GOMBE,SHONGOM,LAKENTURUM PRIMARY SCHOOL,9.704116,11.141837,LALAIPIDO,NEAR ROAD SIDE TO FILIYA,1161010032,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,135,131,266
GOMBE,SHONGOM,F/KASA PRIMARY SCHOOL,95.78534,11.115273,FILIYA,ALONG KUCHI ROAD F/KASA,1161010033,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,No,No,No,2020/2021,92,89,181
GOMBE,SHONGOM,LABABALE PRIMARY SCHOOL,9.67,11.117,FILIYA,NEAR DIGA ALONG FILIYA ROAD,1161010034,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,79,74,153
GOMBE,SHONGOM,POPANDI KATAGUM PRIMARY SCHOOL,9.635562,11.052064,GWANDUM,UNGUWAN TENG,1161010035,Pre-Primary and Primary,Rural,Regular,Yes,Borehole,First Aid Kit,Yes,No,Yes,2020/2021,117,145,262
GOMBE,SHONGOM,NYALIMI PRIMARY SCHOOL,,,BURAK,NEAR JAOURO NYALIMI HOUSE,1161010036,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,158,131,289
GOMBE,SHONGOM,YAKUL PRIMARY SCHOOL,9.579263,11.344829,BANGUNJI,NEAR MAI UNGUWAN YAKUL HOUSE,1161010037,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,,No,No,2020/2021,150,130,280
GOMBE,SHONGOM,YAPILO PRIMARY SCHOOL,9.6152021,11.1643809,FILIYA,YAPILO,1161010038,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,No,2020/2021,168,157,325
GOMBE,SHONGOM,KOMJI PRIMARY SCHOOL,9411927.0,1115421.0,LAPAN,KOMJI,1161010039,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,261,271,532
GOMBE,SHONGOM,LALINLING,9.689019,11.001638,GWANDUM,LALINLING,1161010040,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,Yes,2020/2021,121,146,267
GOMBE,SHONGOM,TEDMUKZU  NUMADIC PRIMARY SCHOOL,9.52951252,11.9524521,LALAIPIDO,ALONG LASADAR PRIMARY SCHOOL,1161010041,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,Other,First Aid Kit,No,No,No,2020/2021,123,98,221
GOMBE,SHONGOM,KAREL PRIMARY SCHOOL,9.784954,11.273148,BOH,ALONG LAPAN ROAD KAREL,1161010042,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,Yes,No,No,2020/2021,132,118,250
GOMBE,SHONGOM,LASANJANG NOMADIC PRIMARY SCHOOL,9.40094,11.153037,LAPAN,LASANJANG,1161010043,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,212,176,388
GOMBE,SHONGOM,KWARAH PRIMARY SCHOOL,9611271.0,11035712.0,GWANDUM,NEAR MARKET,1161010044,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,153,145,298
GOMBE,SHONGOM,YATCHA PRIMARY SCHOOL,9583211.0,11108581.0,FILIYA,ALONG KUCHI BURAK ROAD,1161010045,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,421,378,799
GOMBE,SHONGOM,TOMRI NOM.,,,KULISHIN,ALONG KUFAYI LATENGUL ROAD TOMRI,1161010046,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,First Aid Kit,Yes,No,Yes,2020/2021,70,48,118
GOMBE,SHONGOM,LAWISHI PRIMARY SCHOOL,9.7411109,11.18837,BOH,OPPOSITE MAIN ROAD TO LALAIPIDO,1161010048,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,63,43,106
GOMBE,SHONGOM,LASADAR,971896321.0,1186716722.0,LALAIPIDO,SOUTHERN PART OF LASADAR TOWN,1161010049,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,Yes,No,No,2020/2021,122,131,253
GOMBE,SHONGOM,BELEM NOMADIC PRIMARY SCHOOL,9.610085,11.21922,KUSHI,ALONG BURAK ROAD,1161010050,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,First Aid Kit,Yes,No,Yes,2020/2021,234,211,445
GOMBE,SHONGOM,TABAKRO NOMADIC PRIMARY SCHOOL,9.642413,11.191097,KUSHI,TABAKRO,1161010051,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,300,255,555
GOMBE,SHONGOM,LATUR,9.42495,11.849723,LALAIPIDO,LATUR NEAR SCHOOL,1161010052,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,82,59,141
GOMBE,SHONGOM,LASHIKOLTOK  NOMADIC.,9.923522,9.532466,KULISHIN,ALONG GUJUBA DOGON RUWA ROAD AMNATAR,1161010053,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,53,111,164
GOMBE,SHONGOM,TORO   P.S.,11.253495,,GWANDUM,ALONG UNGUWAN PILAME BY NORTH EAST,1161010054,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,Yes,No,No,2020/2021,139,94,233
GOMBE,SHONGOM,LABAYO P.S,9.39798,11.17356,LAPAN,LABAYO,1161010055,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,199,192,391
GOMBE,SHONGOM,LANTAME PRI SCH.,9780501.0,11296394.0,LAPAN,ALONG LAPAN KALTUNGO ROAD,1161010056,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,Yes,No,No,2020/2021,71,71,142
GOMBE,SHONGOM,KALISEN PRIMARY SCHOOL,9.8,11.27,KULISHIN,NEAR KALISEN DISPENSARY PANTUM STREET  KALISEN,1161010057,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,No,2020/2021,226,230,456
GOMBE,SHONGOM,BANGU PRIMARY SCHOOL,9.637363,11.352606,BANGUNJI,AFTER BANGUNJI PRI. SCH,1161010058,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,83,111,194
GOMBE,SHONGOM,NAJEJE,9.62835,11.29785,BANGUNJI,NEAR VILLAGE HEAD OF KALOH,1161010059,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,85,90,175
GOMBE,SHONGOM,YAPANDI PRIMARY SCHOOL,9.635961,11.089185,FILIYA,ALONG FILIYA ROAD,1161010060,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,114,118,232
GOMBE,SHONGOM,LAPEM PRIMARY SCHOOL,9.72,11.144,LALAIPIDO,ALONG LAKENTURUM ROAD LAPEM,1161010061,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,127,124,251
GOMBE,SHONGOM,LATOR,,,KULISHIN,ALONG GUJUBA DOGON RUWA ROAD,1161010062,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,152,93,245
GOMBE,SHONGOM,DUNA PRIMARY SCHOOL,9.384425,11.15339,BURAK,DUNA,1161010063,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,155,117,272
GOMBE,SHONGOM,POKEKKEREK,,,LALAIPIDO,ALONG LATATAR ROAD POKEKKEREK,1161010064,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,130,129,259
GOMBE,SHONGOM,KUKA PRIMARY SCHOOL,9.794487,11.253537,GWANDUM,ALONG GUNDALE ROAD,1161010065,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,127,93,220
GOMBE,SHONGOM,DIGA PRIMARY SCHOOL,9.666638,11.12363,FILIYA,ALONG FILIYA ROAD DIGA,1161010066,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,114,125,239
GOMBE,SHONGOM,GARUM PRIMARY SCHOOL,9633869.0,11024079.0,GWANDUM,UNGUWAN RHADDI,1161010067,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,100,60,160
GOMBE,SHONGOM,GURWA PRIMARY SCHOOL,9.591641,11.019558,GUNDALE,ALONG GUNDALE ROAD,1161010068,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,131,114,245
GOMBE,SHONGOM,LILIK P.S,9.59,11.19,FILIYA,LILIK AFTER FARIN KASA,1161010069,Pre-Primary and Primary,Rural,Regular,Yes,No Source of Safe Water,No Health facility,No,No,No,2020/2021,129,135,264
GOMBE,SHONGOM,KUMBI-KOTONGS PRIMARY SCHOOL,9.794392,11.25353,GWANDUM,NEAR UMCN RON WILMOT SECONDARY SCHOOL,1161010070,Pre-Primary and Primary,Rural,Regular,No,Other,No Health facility,No,Yes,Yes,2020/2021,166,108,274
GOMBE,SHONGOM,YARWANA,9.595,11.15435,FILIYA,YARWANA,1161010071,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,180,216,396
GOMBE,SHONGOM,CHEMYEM PRIMARY SCHOOL,9.61,11.26,BURAK,NEAR BURAK MARKET,1161010072,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,154,168,322
GOMBE,SHONGOM,DAPIL NOMADIC PRIMARY SCHOOL,9.63234,11.27918,BURAK,NEAR BURAK PRIMARY SCHOOL,1161010085,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,,No,No,2020/2021,39,56,95
GOMBE,SHONGOM,TIDI PRIMARY SCHOOL,9.61929,11.27557,,BEFORE MARKET SQUARE BURAK,1161010086,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,200,193,393
GOMBE,SHONGOM,ECCDE BOH,9.793,11.255904,BOH,OFF KALTUNGO LALAIPIDO ROAD,1161010090,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,33,26,59
GOMBE,SHONGOM,DUDOI PRIMARY SCHOOL,9.562165,11.25549,BURAK,NEAR GALDIMARU PRIMARY SCHOOL,1161010091,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,147,130,277
GOMBE,SHONGOM,CHENGAU PRIMARY SCHOOL,,,FILIYA,ALONG FILIYA ROAD,1161010092,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,57,40,97
GOMBE,SHONGOM,ECCDE LAPAN,,,LAPAN,OFF KALTUNGO BOH ROAD,1161010093,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,105,97,202
GOMBE,SHONGOM,KUFURENYENGE PRIMARY SCHOOL,9.64656,11.15667,FILIYA,KUFURE YANGHE,1161010094,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,,No,No,2020/2021,103,117,220
GOMBE,SHONGOM,TEMETINYAK PRIMARY SCHOOL,,,KUSHI,BEHIND KUSHI PRIMARY SCHOOL,1161010095,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,No,No,No,2020/2021,132,127,259
GOMBE,SHONGOM,AMKOLOM PRIMARY SCHOOL,971986352.0,1189671221.0,LALAIPIDO,AMKOLOM MATERNITY HEALTH CLINIC,1161010096,Pre-Primary and Primary,Rural,Special needs,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,50,58,108
GOMBE,SHONGOM,LADONGOR PRIMARY SCHOOL,,,KUSHI,NEAR VILLAGE HEAD OALACE DIRANG KOMMO,1161010100,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,204,208,412
GOMBE,SHONGOM,TAMUK NOMADIC PRIMARY SCHOOL,,,LALAIPIDO,TAMUK,1161010101,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,,No,No,2020/2021,30,19,49
GOMBE,SHONGOM,KWAIPIPI PRIMARY SCHOOL,,,LALAIPIDO,KWAIPIPI,1161010102,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,34,21,55
GOMBE,SHONGOM,KUSAZUMA NOMADIC PRIMARY SCHOOL,9.5834,11.17677,KUSHI,KUSAZUMA,1161010103,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,128,83,211
GOMBE,SHONGOM,KWALE PRIMARY SCHOOL,9.674917,11.054007,GWANDUM,ALONG TUDU KWAYA ROAD,1161010104,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,63,67,130
GOMBE,SHONGOM,YIM NOMADIC PRIMARY SCHOOL,9.58368,11.1117729,FILIYA,ALONG BILLIRI SHONGOM ROAD,1161010105,Pre-Primary and Primary,Rural,Regular,No,Other,No Health facility,Yes,No,No,2020/2021,57,38,95
GOMBE,SHONGOM,FOKDENDEN PRIMARY SCHOOL,,,GWANDUM,SABON GARI GWANDUM ALONG KEFFI ROAD,1161010106,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,97,84,181
GOMBE,SHONGOM,TALJUUI PRIMARY SCHOOL,9.587743,11.262397,BURAK,NEAR JAURO ARM PRIMARY SCHOOL STREET,1161010107,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,154,123,277
GOMBE,SHONGOM,WAGALE NOMADIC PRIMARY SCHOOL YALWA,,,FILIYA,WAGALE,1161010108,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,30,38,68
GOMBE,SHONGOM,GARE PRMARY SCHOOL,9.5990986,,KUSHI,BEHIND ECWA 1 KUSHI,1161010109,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,127,127,254
GOMBE,SHONGOM,DEJEM PRIMARY SCHOOL,,,BURAK,BANGUNJI ROAD,1161010110,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,175,147,322
GOMBE,SHONGOM,YAPILO NOMADIC PRIMARY SCHOOL,9.59521,11.15435,FILIYA,YAPILO,1161010111,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,26,38,64
GOMBE,SHONGOM,ECCDE KULISHIN,9.809215,11.27242,KULISHIN,AMNANTAR STREET KULISHIN,1161010112,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,No,Yes,No,2020/2021,26,31,57
GOMBE,SHONGOM,ECCDE KALISEN,9.803,11.2722,KULISHIN,OPPOSITE KALISEN DISPENSARY PANTUM STREET,1161010113,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,No,2020/2021,75,63,138
GOMBE,SHONGOM,GJSS LASHIKOLTOK,9.902843,11.44366,KULISHIN,ALONG GUJBA BILLIRI MAINROAD,1161020001,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,No,2020/2021,32,31,63
GOMBE,SHONGOM,GJSS BOH,9.798699,11.258308,BOH,OFF KALTUNGO LALAIPIDO ROAD,1161020002,Junior Secondary,Urban,Regular,No,Well,First Aid Kit,No,Yes,Yes,2020/2021,69,59,128
GOMBE,SHONGOM,GJSS POKATA,,,BOH,ALONG LAWISHI ROAD,1161020003,Junior Secondary,Rural,Regular,No,Borehole,First Aid Kit,No,Yes,No,2020/2021,56,42,98
GOMBE,SHONGOM,GJSS LAPAN,9.778127,11.283749,LAPAN,OFF BOH ROAD LAPAN,1161020004,Junior Secondary,Rural,Regular,No,Borehole,First Aid Kit,No,No,No,2020/2021,55,75,130
GOMBE,SHONGOM,GJSS POPANDI KATAGUM,9.63,11.051,GWANDUM,NEAR MOSQUE,1161020005,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,No,2020/2021,91,57,148
GOMBE,SHONGOM,GJSS BURAK,9.62442,11.27324,BURAK,NEAR DISTRICT HEAD OF BURAK,1161020006,Junior Secondary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,Yes,No,2020/2021,94,98,192
GOMBE,SHONGOM,GJSS KULISHIN,9.811355,11.272578,KULISHIN,PRIMARY SCHOOL STREET KULISHIN,1161020007,Junior Secondary,Rural,Regular,No,Borehole,First Aid Kit,No,Yes,No,2020/2021,82,82,164
GOMBE,SHONGOM,GJSS GUNDALE,9.568141,11.032208,GUNDALE,NEAR GUNDALE PRIMARY SCHOOL,1161020008,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,150,170,320
GOMBE,SHONGOM,GJSS LASANJANG,,,LAPAN,,1161020009,Junior Secondary,Rural,Regular,Yes,Well,First Aid Kit,Yes,Yes,Yes,2020/2021,132,79,211
GOMBE,SHONGOM,GJSS LASASSAP,9.39535,11.721498,LAPAN,LASASSAP VILLAGE,1161020010,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,No,2020/2021,57,60,117
GOMBE,SHONGOM,GOVERNMENT JUNIOR SECONDARY SCHOOL KUSHI,96063712.0,11206776.0,KUSHI,KUJERA KUSHI,1161020011,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,No,2020/2021,151,144,295
GOMBE,SHONGOM,GJSS JAURO SAJO,9.692852,11.138457,FILIYA,ALONG FILIYA ROAD,1161020012,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,140,119,259
GOMBE,SHONGOM,GJSS LATATAR (GDSS),,,LALAIPIDO,NEAR MARKET,1161020013,Junior Secondary,Rural,Regular,No,No Source of Safe Water,Health Clinic,No,Yes,No,2020/2021,94,74,168
GOMBE,SHONGOM,GJSS KALOH,9.63383,11.316526,BANGUNJI,NEAR KALOH PRIMARY SCHOOL,1161020014,Junior Secondary,Rural,Regular,No,Borehole,First Aid Kit,No,Yes,No,2020/2021,105,84,189
GOMBE,SHONGOM,GJSS KALOH,9.63383,11.316526,BANGUNJI,NEAR KALOH PRIMARY SCHOOL,1161020014,Junior Secondary,Rural,Regular,No,,,,Yes,No,2020/2021,115,88,203
GOMBE,SHONGOM,GJSS GWANDUM (GDSS),9351.0,11435.0,GWANDUM,SABON GARI GWANDUM,1161020015,Junior Secondary,Rural,Regular,Yes,Other,First Aid Kit,No,No,No,2020/2021,186,129,315
