state,lga,name_school,latitude_north,longitude_east,ward,number_and_street,code_school,name_type_sector,name_type_location,name_type_school,shift_system_y_n,name_type_water_source,name_type_health_facility,any_classes_held_outside_y_n,shared_facilities_y_n,multi_grade_y_n,name_type_year,male_enrol,female_enrol,total erlrolment
GOMBE,NAFADA,KWANAN NAFADA,11.094485,11.36385,MAGAJI,KWANAN NAFADA,1160910011,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,137,112,249
GOMBE,NAFADA,KOKKIRTO PRIMARY SCHOOL,10.95709,11.269935,BIRI WEST,KOKIRTO,1160910012,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,297,209,506
GOMBE,NAFADA,MUNDA PRIMARY SCHOOL,10.35886,10.83714,BIRIN BOLAWA,MUNDA,1160910013,Pre-Primary and Primary,Rural,Regular,No,Other,No Health facility,Yes,No,No,2020/2021,257,175,432
GOMBE,NAFADA,WANGILA PRIMARY SCHOOL,10.995294,11.1787,BIRIN FULANI WEST,NEAR HEALTH CLINIC WANGILA,1160910014,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,186,129,315
GOMBE,NAFADA,LARISKI B/BOLEWA,10.86586,11.35,BIRIN BOLAWA,LARISKI B/BOLEWA,1160910015,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,228,164,392
GOMBE,NAFADA,GARIN TAFIDA  PRIMARY SCHOOL,,,BARWO NASARAWO,GARIN TAFIDA  KOFAR SANKI STREET,1160910016,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,376,206,582
GOMBE,NAFADA,YABULAS PRIMARY SCHOOL,,,NAFADA WEST,"YABULAS, OPPOSITE FGC NAFADA",1160910017,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,244,144,388
GOMBE,NAFADA,WURO ABBA,11.09711,11.3339,BIRIN BOLAWA,WURO ABBA,1160910018,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,139,107,246
GOMBE,NAFADA,FESHINGO PRIMARY SCHOOL,11.03528,11.23216,BARWO NASARAWO,"UNGUWAR SARKI, FESHINGO",1160910019,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,211,131,342
GOMBE,NAFADA,SUKO PRIMARY SCHOOL,10.9462,11.62145,JIGAWA,SUKO,1160910020,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,112,72,184
GOMBE,NAFADA,GULUMARI PRIMARY SCHOOL,10.86667,11.28333,BIRIN BOLAWA,GULUMARI,1160910021,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,189,150,339
GOMBE,NAFADA,GARIN MAJIDADI PRIMARY SCHOOL,10.77039,11.31907,BIRIN BOLAWA,GARIN MAJIDADI,1160910022,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,218,113,331
GOMBE,NAFADA,NGALORI PRIMARY SCHOOL,10.502581,11.222265,BIRIN BOLAWA,NGALORI,1160910023,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,193,138,331
GOMBE,NAFADA,LOMBODASHI,10.938583,11.329347,BIRI EAST,LOMBODASHI,1160910024,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,158,125,283
GOMBE,NAFADA,MAIDUKURI PRIMARY SCHOOL NAFADA LGEA,10.8,11.33,BIRIN BOLAWA,MAIDUKU,1160910026,Pre-Primary and Primary,Rural,Special needs,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,239,185,424
GOMBE,NAFADA,SUDINGO PRIMARY SCHOOL,10.912709,11.31797,BIRI EAST,ALONG GURATAWA ROAD,1160910027,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,149,73,222
GOMBE,NAFADA,WAKKALTU PRIMARY SCHOOL,11.04728,11.22419,BARWO NASARAWO,KOFAR SARKI STREET,1160910028,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,345,168,513
GOMBE,NAFADA,BURARI PRIMARY SCHOOL,108153.0,11353.0,BIRIN BOLAWA,BURARI,1160910029,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,219,176,395
GOMBE,NAFADA,MADA PRIMARY SCHOOL,11.287861,11.158268,NAFADA WEST,MADA,1160910030,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,257,212,469
GOMBE,NAFADA,DENDELE PRIMARY SCHOOL,11.12828,11.06953,JIGAWA,DENDELE,1160910031,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,229,169,398
GOMBE,NAFADA,YELWA PRIMARY SCHOOL,,,GUDUKKU,YELWA,1160910032,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,261,134,395
GOMBE,NAFADA,GASHINGE,11.054517,11.12601,GUDUKKU,KOFAR GALADIMA STREET,1160910034,Pre-Primary and Primary,Rural,Regular,No,Other,First Aid Kit,Yes,No,No,2020/2021,309,219,528
GOMBE,NAFADA,SORODO NOMADIC PRIMARY SCHOOL,10.929785,11.308076,BIRIN FULANI EAST,NEAR BIRI ROAD,1160910035,Pre-Primary and Primary,Rural,Nomadic (Migrants),Yes,No Source of Safe Water,No Health facility,No,Yes,No,2020/2021,227,140,367
GOMBE,NAFADA,LARISKI PRIMARY SCHOOL,11.15872,11.873012,GUDUKKU,NEAR VILLAGE HEAD RESIDENCE,1160910036,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,229,167,396
GOMBE,NAFADA,DADINKOWA P.S,11.65,11.1143,NAFADA EAST,DADINKOWA,1160910037,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,229,167,396
GOMBE,NAFADA,SHOLE MAKARANTA PRIMARY SCHOOL,11.06982,11.353566,NAFADA EAST,SHOLE EAST,1160910038,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,Yes,2020/2021,200,144,344
GOMBE,NAFADA,GOJONGORI,10.8,11.28,BIRIN BOLAWA,GOJONGORI,1160910039,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,92,84,176
GOMBE,NAFADA,GARIN ALHAJI PRIMARY SCHOOL,10.950789,11.269934,BIRIN FULANI WEST,GARIN ALHAJI,1160910040,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,319,188,507
GOMBE,NAFADA,JIMBAM PRIMARY SCHOOL,10.87956,11.30292,BIRIN BOLAWA,JIMBAM,1160910041,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,252,186,438
GOMBE,NAFADA,SHAGANAWA PRIMARY SCHOOL,10.946278,11.279112,BIRIN FULANI WEST,SHAGANAWA,1160910042,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,136,105,241
GOMBE,NAFADA,GADI,,,BIRIN FULANI EAST,GADI,1160910043,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,175,139,314
GOMBE,NAFADA,SUKO ANCHAU,10.960511,11.168005,BIRIN FULANI WEST,SUKO ANCHAU,1160910044,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,104,64,168
GOMBE,NAFADA,TASHAN KARGO PRIMARY SCHOOL,10.86345,11.27738,BIRIN BOLAWA,TASHAN KARGO,1160910045,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,No,No,No,2020/2021,219,147,366
GOMBE,NAFADA,NAFADA MODEL PRIMARY SCHOOL,11.045,11.3398,NAFADA EAST,NAFADA MODEL,1160910046,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,No,No,No,2020/2021,484,376,860
GOMBE,NAFADA,ABBA ISARI,1085007.0,1135026.0,BIRIN BOLAWA,ABBA ISARI,1160910047,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,238,178,416
GOMBE,NAFADA,BARWO SABON GARI PPRIMARY SCHOOL,11.10248,11.23775,BARWO NASARAWO,BARWO SABON GARI,1160910048,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,284,219,503
GOMBE,NAFADA,DABA  PRIMARY SCHOOL,,,BARWO WINDE,DABA,1160910050,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,241,156,397
GOMBE,NAFADA,DENDELE NOMADIC,11.12586,11.07126,JIGAWA,DENDELE,1160910051,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,156,98,254
GOMBE,NAFADA,DUGGI,10.98127,11.13871,BIRIN FULANI WEST,DUGGI,1160910052,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,,No,No,2020/2021,147,73,220
GOMBE,NAFADA,GADARI,11.038,11.347,NAFADA EAST,GADARI,1160910053,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,248,190,438
GOMBE,NAFADA,GANIYANA,11.044483,11.200673,BARWO WINDE,KOFAR SARKI STREET,1160910054,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,367,253,620
GOMBE,NAFADA,HORARE,10.86285,11.26153,BIRIN BOLAWA,HORARE,1160910055,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,144,105,249
GOMBE,NAFADA,JOLLE  PRIMARY SCHOOL,111.0,1115.0,JIGAWA,JOLLE,1160910056,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,368,264,632
GOMBE,NAFADA,LAFIYAWO P/S,11.098427,11.747834,BARWO NASARAWO,LAFIYAWO,1160910057,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,254,220,474
GOMBE,NAFADA,LUMPUTI PRIMARY SCHOOL,11.65,11.1048,BARWO NASARAWO,LUMPUTI,1160910058,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,208,109,317
GOMBE,NAFADA,MADAKIRI PRIMARY SCHOOL,10.88397,11.35032,BIRIN BOLAWA,MADAKIRI,1160910059,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,226,203,429
GOMBE,NAFADA,NJLAKAM PRIMARY SCHOOL,11.152761,11.271572,NAFADA CENTRAL,NJLAKAM,1160910060,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,231,164,395
GOMBE,NAFADA,SAMBORI PRIMARY SCHOOL,10.899878,11.338882,BIRI EAST,ALONG GURAJAWA ROAD,1160910061,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,247,145,392
GOMBE,NAFADA,BIRIN BOLEWA  PRIMARY SCHOOL,,,BIRIN BOLAWA,"UNGUWAN CHIROMA, BIRIN BOLEWA",1160910062,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,290,285,575
GOMBE,NAFADA,SAWAYE PRIMARY SCHOOL,10.932512,11.31455,BIRIN FULANI WEST,"SAWAYE, ALONG BIRIN FULANI ROAD",1160910063,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,109,80,189
GOMBE,NAFADA,SHOLE GOIGOI,11.087313,11.351084,NAFADA EAST,SHOLE GOIGOI,1160910064,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,Yes,2020/2021,176,97,273
GOMBE,NAFADA,PAPA PRIMARY SCHOOL,11.1058273,11.023397,NAFADA CENTRAL,PAPA,1160910065,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,133,77,210
GOMBE,NAFADA,WURO BUNDU P.S,,,BIRIN FULANI,WURO BUNDU,1160910067,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,169,126,295
GOMBE,NAFADA,ZADAWA I PRIMARY SCHOOL,11.02888,11.5554,BARWO WINDE,ZADAWA,1160910068,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,216,121,337
GOMBE,NAFADA,ZADAWA ALHAJI ISAH (ZADAWA II) PRIMARY SCHOOL,11.016982,11.188048,BARWO WINDE,ZADAWA ALHAJI ISAH,1160910069,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,Yes,No,No,2020/2021,240,173,413
GOMBE,NAFADA,GARIN ALHAJI MUSA PRIMARY SCHOOL,10879051.0,11270996.0,BIRIN BOLAWA,GARIN ALHAJI MUSA,1160910071,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,120,74,194
GOMBE,NAFADA,GABARI P.S,11.6292,11.150783,GUDUKKU,GABARI,1160910072,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,121,90,211
GOMBE,NAFADA,MARUWA PRIMARY SCHOOL,11.13,11.344,NAFADA CENTRAL,JIGAWA ROAD,1160910073,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,143,99,242
GOMBE,NAFADA,WURO JABBI,11.00094,11.23061,BARWO WINDE,NEAR MADAKI MOSQUE,1160910074,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,163,47,210
GOMBE,NAFADA,MAINA MADI PRIMARY SCHOOL,11.032287,11.185794,BARWO WINDE,MAINA MADI,1160910075,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,303,216,519
GOMBE,NAFADA,MADUGU SALEH PRIMARY SCHOOL,11.291527,11.108269,NAFADAM WEST,MADUGU SALEH,1160910076,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,204,145,349
GOMBE,NAFADA,JANGAMA PRIMARY SCHOOL,110829.0,111945.0,JIGAWA,JANGAMA,1160910078,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,,No,No,2020/2021,210,159,369
GOMBE,NAFADA,WURO DOMA PRIMARY,10.91,11.335,BIRIN FULANI EAST,BIRIN FULANI,1160910079,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,99,66,165
GOMBE,NAFADA,KUKAWARI PRIMARY SCHOOL,11.062908,11.21183,BARWO NASARAWO,UNGUWAN SARKI,1160910080,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,No,No,No,2020/2021,321,206,527
GOMBE,NAFADA,GARIN GIDADO PRIMARY SCHOOL,11.013,11.167,BARWO WINDE,GARIN MALAM GIDADO,1160910081,Pre-Primary and Primary,Rural,Regular,No,Well,No Health facility,No,No,No,2020/2021,174,74,248
GOMBE,NAFADA,WURO BEGE PRIMARY SCHOOL,,,GUDUKKU,SABON KAURA,1160910082,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,106,85,191
GOMBE,NAFADA,WURE NOMADIC PRIMARY SCHOOL,11.0479,11.308765,NAFADA CENTRAL,WURE HAMLET,1160910083,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,163,114,277
GOMBE,NAFADA,GWANJA PRIMARY SCHOOL,11.06492,11.06492,BARWO WINDE,GWANJA VILLAGE,1160910084,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,118,128,246
GOMBE,NAFADA,COMMUNITY BASE CHILD CENTRE GANI YANA,,,BARWO WINDE,GANI YANA HAMLET,1160910085,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,Yes,No,2020/2021,178,137,315
GOMBE,NAFADA,GURAJAWA PRIMARY SCHOOL,11.331191,,BIRI EAST,BIRIN FULANI EAST,1160910086,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,264,169,433
GOMBE,NAFADA,ECCDE NAFADA,11.09756,11.32455,NAFADA WEST,NAFADA,1160910087,Pre-Primary and Primary,Urban,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,No,2020/2021,303,184,487
GOMBE,NAFADA,TAKAI PRIMARY SCHOOL,10.8332,11.88554,JIGAWA,TAKAI,1160910089,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,131,106,237
GOMBE,NAFADA,LANGE PRIMARY SCHOOL,,,JIGAWA,LANGE,1160910090,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,216,154,370
GOMBE,NAFADA,GALGALDU PRIMARY SCHOOL,10.8333,11.3,NAFADA CENTRAL,GALGALDU,1160910091,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,135,104,239
GOMBE,NAFADA,BIRIN BOLAWA NORTH PRIMARY SCHOOL,,,BIRIN BOLAWA,BIRIN BOLAWA,1160910092,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,188,202,390
GOMBE,NAFADA,TSANGAYA MODEL DAY PRIMARY SCHOOL,11.09756,11.32455,NAFADA CENTRAL,NAFADA,1160910093,Pre-Primary and Primary,Urban,Regular,No,Borehole,First Aid Kit,No,Yes,No,2020/2021,269,0,269
GOMBE,NAFADA,JAURO MUSA,11.09,11.35,NAFADA EAST,,1160910094,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,190,142,332
GOMBE,NAFADA,KUKA PRIMARY SCHOOL,11957.0,11.648,JIGAWA,KUKA,1160910095,Pre-Primary and Primary,Rural,Regular,No,Well,No Health facility,Yes,No,No,2020/2021,170,84,254
GOMBE,NAFADA,WURO CHIBI PRIMARY SCHOOL,10.895911,10.320135,BIRIN FULANI EAST,NEAR WURO CHIBI CENTRAL MOSQUE,1160910098,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,315,230,545
GOMBE,NAFADA,JAURO BARDE PRIMARY SCHOOL,11.037,11.175406,JAURO BARDE,,1160910099,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,99,57,156
GOMBE,NAFADA,SABON SARA PRIMARY SCHOOL,11.733,11.64,SABON SARA,SABON SARA VILLAGE WEST TO DENDALE,1160910100,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,95,68,163
GOMBE,NAFADA,GADUM GABAS PRIMARY SCHOOL,11.147918,11.307856,GUDUKKU WARD,LAYIN FADA,1160910101,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,74,65,139
GOMBE,NAFADA,GARIN ALHAJIBA PRIMARY SCHOOL,11.08589,11.19697,BARWO NASSARAWO,GARIN ALHAJIBA EASTERN PART OF THE VILLAGE,1160910102,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,136,84,220
GOMBE,NAFADA,WAKILIN ILMI PRIMARY SCHOOL,1109756.0,1132455.0,NAFADA WEST,,1160910103,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,Yes,Yes,2020/2021,149,103,252
GOMBE,NAFADA,BIRI MODEL PRIMARY SCHOOL,1.91,11.27,BIRIN FULANI WEST,MADAKI STREET BIRI NAFADA,1160910104,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,210,171,381
GOMBE,NAFADA,WURO MALAM BELLO PRIMARY SCHOOL,10.899785,11.32784,BIRIN FULANI EAST,GARIN MALAM BELLO,1160910105,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,122,56,178
GOMBE,NAFADA,ARDO DAMJI NOMADIC PRIMARY SCHOOL,10.948987,11.194843,BIRIN FULANI WEST,GARIN ARDO DAMJI,1160910106,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,122,86,208
GOMBE,NAFADA,GARIN ZANGE PRIMARY SCHOOL,11.055052,11.120933,GUDUKKU,GARIN ZANGE,1160910107,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,90,59,149
GOMBE,NAFADA,DABA II PRIMARY SCHOOL,10.99,11.26,BIRIN FULANI WEST,DABA,1160910108,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,142,52,194
GOMBE,NAFADA,SABON LAYI PRIMARY SCHOOL,11.089139,11.12642,GUDUKU,SABON LAYI,1160910109,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,76,47,123
GOMBE,NAFADA,GJSS JIGAWA,11.923,11.622,JIGAWA,JIGAWA,1160920002,Junior Secondary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,157,48,205
GOMBE,NAFADA,GJSS GASHINGE,11.054675,11.26025,GUDUKKU,KOFAR GALADIMA STREET,1160920003,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,91,68,159
GOMBE,NAFADA,GJSS JOLLE,11.220833,11.158627,JIGAWA,JOLLE,1160920004,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,76,25,101
GOMBE,NAFADA,GJSS GUDUKKU,10.086847,153176.0,GUDUKKU,GUDUKKU,1160920005,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,122,88,210
GOMBE,NAFADA,GJSS KIYAYO,11.182578,11.878304,JIGAWA,KIYAYO,1160920006,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,118,91,209
GOMBE,NAFADA,GJSS NAFADA WEST,11.09362001,11.33920334,NAFADA  WEST,UNGUWAN KADUBU,1160920007,Junior Secondary,Urban,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,203,128,331
GOMBE,NAFADA,GJSS BIRIN BOLAWA (GDSS),10.900032,11.268169,BIRIN BOLAWA,UNGUWAN CHIROMA BIRIN BOLEWA,1160920008,Junior Secondary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,105,65,170
GOMBE,NAFADA,GJSS BARWO NASARAWO,11.09981,11.2424,BARWO NASARAWO,"UNGUWAN MADAKI, BARWO NASARAWO",1160920009,Junior Secondary,Rural,Regular,No,Borehole,No Health facility,No,No,No,2020/2021,75,18,93
GOMBE,NAFADA,GJSS BARWO WINDE,11.098,11.262,BARWO WINDE,AWANJA WAY,1160920010,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,No,2020/2021,98,26,124
GOMBE,NAFADA,GJSS BIRIN FULANI I,10.915053,11.29685,BIRIN FULANI EAST,NEAR BIRIN FULANI DISPENSARY,1160920011,Junior Secondary,Rural,Regular,No,Borehole,First Aid Kit,No,Yes,No,2020/2021,79,60,139
GOMBE,NAFADA,GJSS SHOLE,11.022671,11.344212,NAFADA EAST,SHOLE VILLAGE ALONG NAFADA-GOMBE ROAD,1160920012,Junior Secondary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,Yes,2020/2021,76,12,88
GOMBE,NAFADA,GJSS NAFADA CENTRAL,,,NAFADA CENTRAL,,1160920013,Junior Secondary,Urban,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,No,2020/2021,350,261,611
