state,lga,name_school,latitude_north,longitude_east,ward,number_and_street,code_school,name_type_sector,name_type_location,name_type_school,shift_system_y_n,name_type_water_source,name_type_health_facility,any_classes_held_outside_y_n,shared_facilities_y_n,multi_grade_y_n,name_type_year,male_enrol,female_enrol,total erlrolment
GOMBE,BILLIRI,BARE P.S.,989204.0,1121583.0,BARE BILLIRI,BARE  BEHIND GALADIMA PALACE BARE,1160310011,Pre-Primary and Primary,Urban,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,241,243,484
GOMBE,BILLIRI,KATAU PRIMARY SCHOOL,9.882994,11.22737,BILLIRI,BEHIND MUHAMMAD FAWU RESIDENT YOLA-GOMBE ROAD KENTENGERENG,1160310012,Pre-Primary and Primary,Urban,Regular,No,No Source of Safe Water,First Aid Kit,Yes,Yes,No,2020/2021,855,876,1731
GOMBE,BILLIRI,IBINOLA PRIMARY SCHOOL,9.895955,11.222358,BARE BILLIRI,BILLIRI  ALONG YOLA ROAD,1160310013,Pre-Primary and Primary,Urban,Regular,No,No Source of Safe Water,First Aid Kit,Yes,Yes,No,2020/2021,1138,1147,2285
GOMBE,BILLIRI,AWAI PRIMARY SCHOOL,9.5253,11.1349428,BARE BILLIRI,"AWAI    OFF GOMBE - YOLA ROAD, BILLIRI MOTOR PARK",1160310014,Pre-Primary and Primary,Urban,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,517,551,1068
GOMBE,BILLIRI,SIKIRIT PRIMARY SCHOOL,9.94004,11.22729,BARE BILLIRI,ALONG KWANAN KUKA NEAR TANGJI GOMBE,1160310015,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,No,2020/2021,176,166,342
GOMBE,BILLIRI,LATUR BARE PRIMARY SCHOOL,9.94123,11.23302,BARE BILLIRI,LATUR BARE     KWANAN KUKA SIKIRIT GADA UKU ROAD,1160310016,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,181,180,361
GOMBE,BILLIRI,SHIDDO NOMADIC PRIMARY SCHOOL,9.92602,11.2203,BARE BILLIRI,SHIDDO KWANAN KUKA NEAR SIKIRIT PRIMARY SCHOOL,1160310017,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,Borehole,No Health facility,No,No,Yes,2020/2021,75,107,182
GOMBE,BILLIRI,TUDU PRIMARY SCHOOL,10.015315,11.027722,TUDU KWAYA,OPPOSITE TUDU MARKET,1160310018,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,No,No,No,2020/2021,492,539,1031
GOMBE,BILLIRI,KWAYA P.S.,9.719431,11.04076,TUDU KWAYA BILLIRI,KWAYA    ALONG TUDU AYABA ROAD,1160310019,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,154,124,278
GOMBE,BILLIRI,POPITO    PRIMARY SCHOOL,9.905801,11.018001,TUDU KWAYA BILLIRI,POPITO    OFF SHELA TUDU ROAD,1160310020,Pre-Primary and Primary,Urban,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,110,133,243
GOMBE,BILLIRI,KURAN MOTA,,,TUDU KWAYA BILLIRI,KURAN MOTA      ALONG TUDU PANGURU ROAD,1160310021,Pre-Primary and Primary,Rural,Regular,No,Well,No Health facility,No,No,Yes,2020/2021,149,108,257
GOMBE,BILLIRI,YOLDE PRIMARY SCHOOL,9.7307,11.07056,TUDU KWAYA BILLIRI,OFF TODI-TUDU ROAD,1160310022,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,217,177,394
GOMBE,BILLIRI,ANYANSHARI PRIMARY SCHOOL,,,TODI BILLIRI,OFF SHELA-TUDU ROAD,1160310023,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,141,112,253
GOMBE,BILLIRI,PANGURU,9.755633,10.97756,TUDU KWAYA BILLIRI,AFTER PANGURU MARKET,1160310024,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,No,2020/2021,290,278,568
GOMBE,BILLIRI,TAL PRIMARY SCHOOL,9.5210218,11.1138886,TAL,"BESIDE ECWA NO. 1 CHURCH, TAL",1160310025,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,No,Yes,No,2020/2021,391,369,760
GOMBE,BILLIRI,TANGLANG PRIMARY SCHOOL,,,TANGLANG,BAGANJE TAL ROAD TANGLANG.,1160310026,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,No,2020/2021,686,721,1407
GOMBE,BILLIRI,LAWISHI /TANGLANG  PRIMARY SCHOOL,,,TANGLANG,TANGLANG AREA ALONG GVTC ROAD,1160310027,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,127,152,279
GOMBE,BILLIRI,ANAMPARA  PRIMARY SCHOOL,9.8239,11.1116591,TAL BILLIRI,ANAMPARA        NO 1 BELENG TANGLE,1160310028,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,90,101,191
GOMBE,BILLIRI,DONGOR-TAL PRIMARY SCHOOL,9.481,11.967,TAL,DONGOR-TAL,1160310029,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,Yes,No,No,2020/2021,192,220,412
GOMBE,BILLIRI,POYALI PRIMARY SCHOOL,,,TANGLANG,POYALI,1160310030,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,89,128,217
GOMBE,BILLIRI,DIMBOL,9.827947,11.107572,TAL BILLIRI,DIMBOL           KOLOK KWANIN TAL,1160310031,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,33,38,71
GOMBE,BILLIRI,POSULTE,9.823642,11.823642,TAL BILLIRI,POSULTE,1160310032,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,162,210,372
GOMBE,BILLIRI,TODI PRIMARY SCHOOL,9.76641,11.13909,TODI BILLIRI,BEHIND MAI TODI'S,1160310033,Pre-Primary and Primary,Urban,Regular,No,Borehole,First Aid Kit,No,Yes,No,2020/2021,787,791,1578
GOMBE,BILLIRI,KANADI PRIMARY SCHOOL,9.762307,11.110092,TAL BILLIRI,KANADI       ALONG TODI SHELA ROAD,1160310034,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,295,289,584
GOMBE,BILLIRI,LAKULE,15.63175,83.91855,TODI BILLIRI,LAKULE     ALONG TODI LAKALANG ROAD,1160310035,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,298,267,565
GOMBE,BILLIRI,SHELA,9.698323,11.052627,TODI BILLIRI,SHELA   ALONG SHELA ZARANDA ROAD,1160310036,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,No,2020/2021,316,422,738
GOMBE,BILLIRI,SHELA NOMADIC,9.690485,11.105549,TODI BILLIRI,SHELA   ALONG SHELA ZARANDA ROAD,1160310037,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,34,36,70
GOMBE,BILLIRI,POPANDI,,,BANGANJE NORTH,POPANDI  ALONG AYABA ROAD,1160310038,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,No,2020/2021,459,465,924
GOMBE,BILLIRI,LAWISHI DAJI  PRIMARY SCHOOL,997814.0,11.23943,BILLIRI SOUTH,L/DAJI     ADJACENT ECWA 1 LAWISHI,1160310039,Pre-Primary and Primary,Rural,Regular,No,Well,No Health facility,No,Yes,No,2020/2021,109,120,229
GOMBE,BILLIRI,LADONGOR P.S.,9.96452,11.2093,BILLIRI NORTH,LADONGOR    ALONG BILLIRI ROAD,1160310040,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,Yes,2020/2021,423,389,812
GOMBE,BILLIRI,LATODDO PRIMARY SCHOOL,9.89251,11.2161,BILLIRI SOUTH,LATODDO   NEAR VILLAGE HEAD HOUSE LATODDO,1160310041,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,127,120,247
GOMBE,BILLIRI,PAKLA NOM,9.99,11.26,BILLIRI SOUTH,PAKLA  NEAR VILLAGE HEAD HOUSE PAKLA,1160310042,Pre-Primary and Primary,Rural,Nomadic (Migrants),Yes,No Source of Safe Water,No Health facility,,Yes,Yes,2020/2021,76,27,103
GOMBE,BILLIRI,PAKLA PRIMARY SCHOOL,9.99644,11.26,BILLIRI SOUTH,PAKLA  NEAR VILLAGE HEAD HOUSE PAKLA,1160310043,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,No,2020/2021,216,200,416
GOMBE,BILLIRI,PISHI-WUKKO PRIMARY SCHOOL,9.9912,11.24469,BILLIRI SOUTH,PISHI WUKKO   NEAR ECWA CHURCH PISHIWUKKO,1160310044,Pre-Primary and Primary,Rural,Regular,No,Other,First Aid Kit,Yes,No,No,2020/2021,99,99,198
GOMBE,BILLIRI,LAWILTU,,,BILLIRI NORTH,LAWILTU    ALONG GOMBE YOLA ROAD OPPOSITE ECWA CHURC LAWILTU,1160310045,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,No,No,No,2020/2021,58,38,96
GOMBE,BILLIRI,KULGUL PRIMARY SCHOOL,9.865,11.0559,TANGLANG,KULGUL NEAR ECWA CHURCH KULGUL,1160310046,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,No,Yes,No,2020/2021,162,168,330
GOMBE,BILLIRI,PALSHEJE,9.814107,10.999558,TAL,CLOSE ECWA CHURCH PALSHEJE,1160310047,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,70,88,158
GOMBE,BILLIRI,KAMBILO PRIMARY SCHOOL,,,TANGLANG,KAMBILO,1160310048,Pre-Primary and Primary,Rural,Regular,No,Well,First Aid Kit,Yes,No,No,2020/2021,58,77,135
GOMBE,BILLIRI,LAKOLONG PRIMARY SCHOOL,9.835773,11.021945,TANGLANG,LAKOLONG NEAR BASSA,1160310049,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,98,118,216
GOMBE,BILLIRI,LASUKLO PRIMARY SCHOOL,,,TAL BILLIRI,CLOSE TO ECWA CHURCH LASUKLO OFF KULGUL ROAD,1160310050,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,Yes,2020/2021,105,94,199
GOMBE,BILLIRI,BASSA,9.827,11.015,TANGLANG,BASSA       NEAR AYABA,1160310051,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,133,119,252
GOMBE,BILLIRI,LAWAMPE PRIMARY SCHOOL,9.81904,11.05506,TAL BILLIRI,LAWAMPE NEAR ECWA CHURCH LAWANPE,1160310052,Pre-Primary and Primary,Rural,Regular,No,Well,First Aid Kit,No,No,Yes,2020/2021,168,126,294
GOMBE,BILLIRI,BANGANJE PRIMARY SCHOOL,,,BAGANJE SOUTH,"BANGANJE, NEAR EVANGELICAL CHURCH WINNING ALL BANGANJE",1160310053,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,No,No,No,2020/2021,462,594,1056
GOMBE,BILLIRI,POKULJI PRIMARY SCHOOL,,,BAGANJE SOUTH,POKULJI,1160310054,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,184,220,404
GOMBE,BILLIRI,LAYAFI PRIMARY SCHOOL,9.521,11.113,BANGANJE,LAYAFI     KASHERE ROAD,1160310055,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,Yes,No,No,2020/2021,175,142,317
GOMBE,BILLIRI,LATUR  BANGANJE  PRIMARY SCHOOL,,,BAGANJE SOUTH,L/ BANGANJE,1160310056,Pre-Primary and Primary,Rural,Regular,No,Other,First Aid Kit,Yes,No,No,2020/2021,71,67,138
GOMBE,BILLIRI,POLAPANDI PRIMARY SCHOOL,,,BAGANJE SOUTH,OFF BAGANGE MAIN ROAD,1160310057,Pre-Primary and Primary,Rural,Regular,No,Other,First Aid Kit,Yes,Yes,No,2020/2021,185,196,381
GOMBE,BILLIRI,POPIMO PRIMARY SCHOOL,,,BAGANJE SOUTH,OPPOSITE BANGANJE TANGLANG,1160310058,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,No,Yes,No,2020/2021,114,104,218
GOMBE,BILLIRI,PALPAL NOMADIC PRIMARY SCHOOL,,,BAGANJE SOUTH,WAY TO LATUR BAGANJE PRIMARY SCHOOL,1160310059,Pre-Primary and Primary,Rural,Regular,No,Other,No Health facility,Yes,No,No,2020/2021,78,96,174
GOMBE,BILLIRI,SANSANI PRIMARY SCHOOL,9.957275,11.196338,BILLIRI NORTH,NEAR ECWA CHURCH NO 1 SANSANI OFF GOMBE-BILLIRI ROAD,1160310060,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,433,408,841
GOMBE,BILLIRI,BELPEBE P.S.,9.946849,11.196767,BILLIRI NORTH,BELPEBE  ALONG LASALE SANSANI ROAD NEAR ECWA 1 CHURCH,1160310061,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,186,155,341
GOMBE,BILLIRI,LAKWAKKA PRIMARY SCHOOL,9.99409,11.19577,BILLIRI NORTH,NEAR ECWA CHURCH LAKWAKKA ALONG GOMBE-BILLIRI ROAD,1160310062,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,105,120,225
GOMBE,BILLIRI,LASALE,9.814107,10.999658,BILLIRI NORTH,LASALE   ALONG GOMBE YOLA ROAD,1160310063,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,133,111,244
GOMBE,BILLIRI,PAYI,,,BILLIRI NORTH,NEAR ECWA CHUECH NO 1 PAYI,1160310064,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,Yes,2020/2021,41,30,71
GOMBE,BILLIRI,DANGWARAM   PRIMARY SCHOOL,9.91,11.2,BILLIRI SOUTH,DANGWARAM  BEHIND COLLEGE OF EDUCATION,1160310065,Pre-Primary and Primary,Rural,Regular,Yes,No Source of Safe Water,No Health facility,Yes,Yes,Yes,2020/2021,309,353,662
GOMBE,BILLIRI,POWISHI PRIMARY SCHOOL,9.91,11.16,KALMAI,NEAR ROMAN CATTOLIC CHURCH POWISHI,1160310066,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,108,104,212
GOMBE,BILLIRI,AMTADWANG,9.90014,11.17865,KALMAI BILLIRI,AMTADWANG      KILOMETRE THREE OFF KASHERE ROAD,1160310067,Pre-Primary and Primary,Rural,Regular,No,Well,First Aid Kit,No,No,Yes,2020/2021,85,57,142
GOMBE,BILLIRI,PANDIKUNGU,9.89962,11.20282,BILLIRI SOUTH,PANDIKUNGU          ALONG FILIYA ROAD,1160310068,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,355,361,716
GOMBE,BILLIRI,BAKNU PRIMARY SCHOOL,9.89317,11.21194,KALMAI BILLIRI,BAKNU  KALMAI ALONG KASHERE TAL ROAD,1160310069,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,339,347,686
GOMBE,BILLIRI,KALINDIPRIMARY SCHOOL,9.91754,11.20406,BILLIRI SOUTH,KALINDI  AFTER KALINDI NOMADIC PRIMARY SCHOOL,1160310070,Pre-Primary and Primary,Urban,Regular,No,Borehole,First Aid Kit,Yes,No,No,2020/2021,104,84,188
GOMBE,BILLIRI,KALINDI NOMADIC PRIMARY SCHOOL,9.9221,11.17546,BILLIRI SOUTH,KALINDI            ARDO ALHAJI ARO,1160310071,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,Borehole,First Aid Kit,Yes,No,No,2020/2021,119,127,246
GOMBE,BILLIRI,BILLIRI PRIMARY SCHOOL,9.87236,11.22494,BILLIRI SOUTH,001 LASHIGA POSHIYA STREET,1160310072,Pre-Primary and Primary,Urban,Regular,Yes,Borehole,First Aid Kit,Yes,No,No,2020/2021,858,793,1651
GOMBE,BILLIRI,KALKULUM PRIMARY SCHOOL,,,BARE,KALKULUM  NEAR OLD POLICE STATION BILLIRI,1160310073,Pre-Primary and Primary,Urban,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,Yes,2020/2021,570,596,1166
GOMBE,BILLIRI,POSHIYA NURSERY AND PRIMARY SCHOOL,11.21328,9.88397,BILLIRI SOTH,POSHIYA  NEAR MAI TANGLE PALACE POSHIYA,1160310074,Pre-Primary and Primary,Urban,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,183,202,385
GOMBE,BILLIRI,KUMMA TANGLE. NOMADIC PRIMARY SCHOOL,,,BILLIRI SOTH,ALONG ECWA RHEOLOGICAL CILLEGE KUFAI,1160310075,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,Borehole,No Health facility,Yes,No,Yes,2020/2021,126,121,247
GOMBE,BILLIRI,KUMMA TANGLE PRIMARY SCHOOL,9.81767,11.30925,BILLIRI SOUTH,KUMA TANGLE NEAR ECWA THEOLIGICAL SEMINARY KUFAI,1160310076,Pre-Primary and Primary,Rural,Regular,Yes,No Source of Safe Water,No Health facility,Yes,Yes,Yes,2020/2021,558,565,1123
GOMBE,BILLIRI,LAKELEMBU PRIMARY SCHOOL,9.93496,11.081572,KALMAI,LAKELEMBU   ALONG SABON LAYI ROAD,1160310077,Pre-Primary and Primary,Rural,Regular,No,Well,First Aid Kit,No,Yes,No,2020/2021,274,260,534
GOMBE,BILLIRI,LAKELEM. NOMADIC,9.95696,11.091572,BAGANJE NORTH,LAKELEM.,1160310078,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,222,218,440
GOMBE,BILLIRI,LAWORKONDO PRIMARY SCHOOL,9.88681,11.107012,BAGANJE NORTH,"LAWORKONDO, CLOSE TO ECWA CHURCH",1160310079,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,151,158,309
GOMBE,BILLIRI,LAMUGU  PRIMARY SCHOOL,,,BAGANJE NORTH,"LAMUGU, NEAR LAMUGU BAPTIST CHURCH",1160310080,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,Yes,2020/2021,131,103,234
GOMBE,BILLIRI,POPANDI TAL PRIMARY SCHOOL,9.756,11.087,TAL BILLIRI,OFF TODI-TUDU-KWAYA ROAD,1160310081,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,166,173,339
GOMBE,BILLIRI,LAKUKDU PRIMARY SCHOOL,9.89637,11.0728,BAGANJE,LAKUKDU  NEAR LAKUKDU ECWA CHURCH,1160310082,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,177,201,378
GOMBE,BILLIRI,AYABA PRIMARY SCHOOL,9.799118,11.041735,TAL,LATANA AYABA,1160310083,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,Yes,2020/2021,618,614,1232
GOMBE,BILLIRI,PANDINKUDE,9.806688,11.09341,TAL BILLIRI,PANDINKUDE,1160310084,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,No,2020/2021,99,128,227
GOMBE,BILLIRI,LASANI PRIMARY SCHOOL,9.8279,11.08932,TAL BILLIRI,OFF TAL AYABA ROAD,1160310085,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,No,2020/2021,100,77,177
GOMBE,BILLIRI,LATEDE,10.28575,11.13679,TAL BILLIRI,LATEDE,1160310086,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,156,155,311
GOMBE,BILLIRI,LANGA PRIMARY SCHOOL,9.818171,11.005286,TUDU KWAYA BILLIRI,OFF AYABA TUDUN KWAYA ROAD,1160310087,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,115,99,214
GOMBE,BILLIRI,LAKONDO,9.78785,11.06809,TAL BILLIRI,LAKONDO,1160310088,Pre-Primary and Primary,Rural,Regular,Yes,No Source of Safe Water,First Aid Kit,No,Yes,Yes,2020/2021,130,126,256
GOMBE,BILLIRI,KURUM PRIMARY SCHOOL,9.77636,11.05825,TAL BILLIRI,KURUM,1160310089,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,242,188,430
GOMBE,BILLIRI,LAKALKAL PRIMARY SCHOOL,9.88547,11.2136,TANGLANG,NEAR ECWA CHURCH LAKALKAL,1160310090,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,164,187,351
GOMBE,BILLIRI,AMUTHA,9.978408,11.184152,BILLIRI NORTH,AMUTHA   ADJACENT ECWA CHURCH AMUTHA,1160310091,Pre-Primary and Primary,Urban,Regular,No,Well,No Health facility,No,No,No,2020/2021,238,266,504
GOMBE,BILLIRI,LAMUGU  NOMADIC PRIMARY SCHOOL,,,BAGANJE NORTH,LAMUGU,1160310093,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,101,133,234
GOMBE,BILLIRI,BANGANJE  TING PRIMARY SCHOOL,9.907942,11.088833,BAGANJE NORTH,OFF KASHERE ROAD CLOSE TO KULGUL,1160310123,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,193,168,361
GOMBE,BILLIRI,"SPECIAL EDUCATION CENTRE, BANGANJE",,,BAGANJE SOTH,"BANGANJE,  BANGANJE",1160310124,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,No,Yes,Yes,2020/2021,79,78,157
GOMBE,BILLIRI,AWAI II PRIMARY SCHOOL,9.89,11.21,BILLIRI SOUTH,NEAR STADIUM BILLIRI,1160310125,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,130,192,322
GOMBE,BILLIRI,AHMADU HAZO NORMADIC SCHOOL TUDU,9.7229126,11.582333,TUDUN KWAYA,ADJACENT TO TUDU KWAYA ROAD,1160310126,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,46,108,154
GOMBE,BILLIRI,KALTONGO PRIMARY SCHOOL,9.88688,11.21016,KALMAI,POBAWURE,1160310127,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,No,2020/2021,155,138,293
GOMBE,BILLIRI,TANGJI PRIMARY SCHOOL BILLIRI,,,BARE,ALONG GOMBE YOLA ROAD,1160310129,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,28,37,65
GOMBE,BILLIRI,KOLKOS PRIMARY SCHOOL,9.859551,11.247597,BARE,KOLKOS TWO,1160310130,Pre-Primary and Primary,Urban,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,56,61,117
GOMBE,BILLIRI,FEDERAL STAFF SCHOOL,9.874615,11.228471,BILLIRI,OPPOSITE SHETIMA FILLING STATION ALONG GOMBE YOLA ROAD,1160310131,Pre-Primary and Primary,Urban,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,46,36,82
GOMBE,BILLIRI,LAMAWA NOMADIC PRIMARY SCHOOL,9.876321,11.06893,TODI,ALONG ZARANDA ROAD,1160310132,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,30,44,74
GOMBE,BILLIRI,DONGOR LAWAMPE PRIMARY SCHOOL,,,TAL,DONGOR LAWAMPE OPP CURCH,1160310133,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,98,103,201
