state,lga,name_school,latitude_north,longitude_east,ward,number_and_street,code_school,name_type_sector,name_type_location,name_type_school,shift_system_y_n,name_type_water_source,name_type_health_facility,any_classes_held_outside_y_n,shared_facilities_y_n,multi_grade_y_n,name_type_year,male_enrol,female_enrol,total erlrolment
GOMBE,BALANGA,DALA-WAJA,9.935718,11.720138,BANGU DALAWAJA LAFIYO,DALA-WAJA,1160210012,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,239,220,459
GOMBE,BALANGA,DONG,9.950312,11.69223,TALLASSE DONG REME,DONG,1160210013,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,No,2020/2021,246,225,471
GOMBE,BALANGA,FITILAI,10.876432,11.802506,MONA,FITILAI,1160210014,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,Yes,No,2020/2021,142,133,275
GOMBE,BALANGA,GADAMAYO,9.699083,11.52304,GADANMAYO,GADAMAYO,1160210015,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,No,Yes,No,2020/2021,374,376,750
GOMBE,BALANGA,KAFINBAWA PRIMARY SCHOOL,9.62546,11.46931,DADIYA,KAFINBAWA,1160210016,Pre-Primary and Primary,Rural,Regular,Yes,No Source of Safe Water,No Health facility,Yes,Yes,No,2020/2021,189,190,379
GOMBE,BALANGA,KOLAKU PRIMARY SCHOOL,10.38185,11.776614,,KOLAKU NEAR MATANITY,1160210017,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,206,171,377
GOMBE,BALANGA,PILOT SCIENCE PRIMARY SCHOOL KWARGE,9.756809,11.068549,MONA,ALONG YOLA ROAD KWARGE,1160210018,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,No,2020/2021,253,238,491
GOMBE,BALANGA,KINDIYO PRIMARY SCHOOL,,,KINDIYO,KINDIYO,1160210019,Pre-Primary and Primary,Rural,Regular,Yes,No Source of Safe Water,First Aid Kit,No,Yes,No,2020/2021,113,126,239
GOMBE,BALANGA,LAFIYA    PRIMARY SCHOOL,,,B ANGU DALAWAJA WALALUNGUDA,LAFIYA,1160210020,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,174,179,353
GOMBE,BALANGA,LOJAH,9.727322,11.649407,MONA,LOJAH,1160210021,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,Yes,No,2020/2021,204,221,425
GOMBE,BALANGA,LOFIYO  PRIMARY SCHOOL,9.63576,11.39046,DADIYA HILL,LOFIYO DADIYA,1160210022,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,Yes,Yes,No,2020/2021,179,201,380
GOMBE,BALANGA,MAITUNKU  PRIMARY SCHOOL,96002752.0,11519125.0,MAITUNKU DADIYA,NEAR  JUMMAT MOSQUE MAITUNKU,1160210023,Pre-Primary and Primary,Rural,Regular,Yes,No Source of Safe Water,First Aid Kit,Yes,Yes,No,2020/2021,142,142,284
GOMBE,BALANGA,HEME  PRIMARY SCHOOL,9.7427466,1.80703,NYUWAR JESSU,HEME,1160210024,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,170,119,289
GOMBE,BALANGA,KULANI PRIMARY SCHOOL,9.496,11.374,DEGRI SIKKAM KULANI,NEAR ECWA CHURCH KULANI,1160210025,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,No,2020/2021,255,203,458
GOMBE,BALANGA,SABARA   LOLU PRIMARY SCHOOL,9.64968,11.4832,DADIYA HILL,ALONG BAMBAM ROAD,1160210026,Pre-Primary and Primary,Rural,Regular,No,Other,No Health facility,Yes,No,No,2020/2021,48,57,105
GOMBE,BALANGA,SWA   PRIMARY SCHOOL,,,SWA   WALA REFELE GASI,OPPOSITE MATERNITY CLINIC   SWA,1160210027,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,No,Yes,No,2020/2021,207,228,435
GOMBE,BALANGA,YELWA PRIMARY SCHOOL,9.67714,11.4762,DADIYA,"YELWA DADIYA., NEAR RIVER YELWA",1160210028,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,No,2020/2021,142,131,273
GOMBE,BALANGA,WALA-WAJA,9.991043,11.673702,SWA,ALON GASI ROAD,1160210029,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,97,108,205
GOMBE,BALANGA,BALANGA,9945832.0,11598500.0,GELENGU BALANGA,NEAR ECWA CHURCH BALANGA GARU,1160210030,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,No,Yes,No,2020/2021,79,96,175
GOMBE,BALANGA,GUMSA   PRIMARY SCHOOL,9.955973,11.59827,GELENGU B ALANGA,ALONG BALANGA ROAD,1160210031,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,No,No,No,2020/2021,99,82,181
GOMBE,BALANGA,GURMA,94715.0,113828.0,DEGRI KULANI SIKKAM,GURMA,1160210032,Pre-Primary and Primary,Rural,Regular,Yes,No Source of Safe Water,First Aid Kit,Yes,Yes,No,2020/2021,137,172,309
GOMBE,BALANGA,LAJANGARA,10.66201,11.617637,SWA,ALONG GOMBE ROAD NEAR DASA BRIGDE,1160210033,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,Yes,Yes,No,2020/2021,167,117,284
GOMBE,BALANGA,LOBWARE PRIMARY SCHOOL,9.62619,11.424501,DAIDIYA  HILL,LODIP LOBWARE,1160210034,Pre-Primary and Primary,Rural,Regular,No,Other,First Aid Kit,Yes,Yes,No,2020/2021,103,85,188
GOMBE,BALANGA,SIKKAM,9.82,11.43,DEGRI,SIKKAM,1160210035,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,264,337,601
GOMBE,BALANGA,WALA LUNGUDA PRIMARY SCHOOL,9.5626,11.497,BA NGU DALAWAJA WALA LUNGUDA,WALA  LUNGUDA VILLAGE,1160210036,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,141,190,331
GOMBE,BALANGA,YOLDE  PRIMARY SCHOOL,9.432308404,11.452154636,KINDIYO,ALONG YOLA ROAD NEAR YOLDE MOTOR PARK,1160210037,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,No,Yes,No,2020/2021,146,163,309
GOMBE,BALANGA,CHESSI  PRIMARY SCHOOL,9.5063,11.3754,DEGRI SIKKAM KULANI,CHESSI,1160210038,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,227,220,447
GOMBE,BALANGA,DEGRI,,,DEGRI KULANI SIKKAM,DEGRI,1160210039,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,Yes,2020/2021,171,132,303
GOMBE,BALANGA,DELEH PRIMARY SCHOOL,9.74,11.99,NYUWAR JESSU,"DELEH, NEAR JIRWA RIVER, DELEH JESSU",1160210040,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,92,104,196
GOMBE,BALANGA,JUNGE  PRIMARY,9.932663,11.668037,TALASSE DNG REME,JUNGE,1160210042,Pre-Primary and Primary,Urban,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,101,105,206
GOMBE,BALANGA,KEMBU PRIMARY SCHOOL,10.023735,11.581565,GELENGU/BALANGA,"OPPOSITE KWANCHINJAU VILLAGE, KEMBU",1160210043,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,Yes,No,No,2020/2021,116,72,188
GOMBE,BALANGA,KORE,,,DEGRI KULANI SIKKAM,KORE,1160210044,Pre-Primary and Primary,Rural,Regular,Yes,No Source of Safe Water,First Aid Kit,No,Yes,No,2020/2021,226,210,436
GOMBE,BALANGA,KUMTUR  PRIMARY SCHOOL,9.785,11.698,KINDIYO,NEAR DISPENSARY KUMTUR,1160210045,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,165,148,313
GOMBE,BALANGA,LABUN,,,KINDIYO,LABUN,1160210046,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,148,191,339
GOMBE,BALANGA,YANG,,,KULANI DEGRI SIKKAM,NEAR CENTRAL MOSQUE YANG,1160210047,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,98,102,200
GOMBE,BALANGA,DEGRI NOMADIC,9.84867,11.683662,DEGRI,DEGRI,1160210048,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,91,85,176
GOMBE,BALANGA,DUNGAJE PRIMARY SCHOOL,9.727612,11.649909,MONA,DUNGAJE,1160210049,Pre-Primary and Primary,Rural,Regular,No,Other,First Aid Kit,No,Yes,No,2020/2021,126,131,257
GOMBE,BALANGA,GWANTI NOMADIC,,,KINDIYO,GWANTI,1160210050,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,No,Yes,Yes,2020/2021,75,71,146
GOMBE,BALANGA,NYAPAWA NOMADIC PRIMARY SCHOOL,9.992972,11.702422,TALASSE,NYAPAWA,1160210051,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,97,111,208
GOMBE,BALANGA,TIYO NOMADIC PRIMARY SCHOOL,9.94969,11.703685,BANGU,DEMI DALAWAJA NEAR DAGACHI'S RESIDENCE,1160210052,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,226,212,438
GOMBE,BALANGA,WURO JABBI,9.951823,11.730678,B ANGU DALAWAJA LAFIYA,WURO JABBI,1160210053,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,101,85,186
GOMBE,BALANGA,BAGLANG NOMADIC PRIMARY SCHOOL,9.4141,11.268,DADIYA,BAGLANG             A LONG GOMBE YOLA ROAD,1160210054,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,Other,No Health facility,Yes,No,No,2020/2021,93,103,196
GOMBE,BALANGA,BALAM SANE,10.003111,11.564185,GELENGU B ALANGA,NEAR HEALTH CLINIC,1160210055,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,Yes,No,2020/2021,133,101,234
GOMBE,BALANGA,BORMI PRIMARY SCHOOL,9.583,11.4,TALASSE DONG REME,"NASARAWA QUARTERS, TALASSE",1160210056,Pre-Primary and Primary,Rural,Regular,Yes,Borehole,No Health facility,No,Yes,No,2020/2021,196,262,458
GOMBE,BALANGA,BWALU NOMADIC,9821.0,11.713,DEGRI,BWALU,1160210057,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,130,93,223
GOMBE,BALANGA,BULER,,,MONA,BULER,1160210058,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,No,Yes,Yes,2020/2021,271,265,536
GOMBE,BALANGA,DAKAWAL NOMADIC PRIMARY SCHOOL,9.4415,11.4326,KINDIYO,NEAR UPPER BENUE RIVER BASIN CHAM DAKAWAL,1160210059,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,First Aid Kit,Yes,Yes,No,2020/2021,205,173,378
GOMBE,BALANGA,DORAWA,9.62915,11.48648,DADIYA HILL,DORAWA,1160210060,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,Yes,Yes,No,2020/2021,95,106,201
GOMBE,BALANGA,DOGON DUTSE,9.690372,11.476748,DADIYA HILL WARD,ALONG GOMBE BAMBAM ROAD,1160210061,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,83,117,200
GOMBE,BALANGA,KWASI PRIMARY SCHOOL,,,KINDIYO,ALONG KWASI MONA ROAD,1160210062,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,94,108,202
GOMBE,BALANGA,LAURA,,,BANGU DALAWAJA LAFIYA,LAURA,1160210063,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,127,138,265
GOMBE,BALANGA,PARE  PRIMARY SCHOOL,9.4817,11.3545,DEGRI KULANI SIKKAM,NEAR JIBWIS MOSQUE PARE,1160210064,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,225,211,436
GOMBE,BALANGA,WALNYU,9.844,11.763,DEGRI KULANI SIKKAM,WALNYU,1160210065,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,125,114,239
GOMBE,BALANGA,BARE,9.4338765,11.397605,MWONA,BARE,1160210066,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,148,198,346
GOMBE,BALANGA,CHING,9.87653,11.887322,DEGRI SIKKAM KULANI,CHING,1160210067,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,No,No,Yes,2020/2021,154,135,289
GOMBE,BALANGA,BAKWENA  PRIMARY SCHOOL,10.02919,11.645477,SWA,BAKWENA  PRIMARY SCHOOL,1160210068,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,128,144,272
GOMBE,BALANGA,JAMJARA PRIMARY SCHOOL,9.914102,11.624527,TALASSE DONG REME,JAMJARA,1160210069,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,137,160,297
GOMBE,BALANGA,LUKI PRIMARY SCHOOL,9.98822,11.9976,DEGRI,NEAR TARNI MOSQUE BALANGA LOCAL GOVT,1160210070,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,91,89,180
GOMBE,BALANGA,LUNI  PRIMARY SCHOOL,9.851427,11.646988,DEGRI KULANI SIKKAM,LUNI,1160210071,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,Yes,2020/2021,53,41,94
GOMBE,BALANGA,REFELE,10.026182,,SWA,REFELE,1160210072,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,No,No,No,2020/2021,132,131,263
GOMBE,BALANGA,GADAN TABA PRIMARY SCHOOL,9.69,11.49,DADIYA,"ALONG GOMBE-YOLA ROAD, GADAN TABA",1160210073,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,104,99,203
GOMBE,BALANGA,GILINGITU    PRIMARY SCHOOL,,,NYUWAR JESSU,GILINGITU,1160210074,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,267,224,491
GOMBE,BALANGA,REME PRIMARY SCHOOL,9908599.0,11655791.0,TALASSE DONG REME,REME,1160210075,Pre-Primary and Primary,Rural,Regular,Yes,No Source of Safe Water,First Aid Kit,No,Yes,Yes,2020/2021,318,291,609
GOMBE,BALANGA,JAUROTUKUR,9.666098,11.534328,BAMBAM,OPPOSITE NASARAWO JAURO TUKUR,1160210076,Pre-Primary and Primary,Rural,Regular,No,Other,No Health facility,Yes,No,No,2020/2021,128,105,233
GOMBE,BALANGA,JONKO,9.739474,11.815847,NYUWAR JESSU,JONKO,1160210077,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,128,125,253
GOMBE,BALANGA,KENKENE,9.108756,11.49889,MONA,KENKENE,1160210078,Pre-Primary and Primary,Rural,Regular,No,Other,First Aid Kit,No,No,Yes,2020/2021,135,192,327
GOMBE,BALANGA,KWARI PRIMARY SCHOOL,9.982476,11.768907,MONA,KWARI ALONG YOLA ROAD,1160210079,Pre-Primary and Primary,Rural,Regular,No,Well,First Aid Kit,No,Yes,Yes,2020/2021,211,162,373
GOMBE,BALANGA,LOBATI,9.59248,11.49248,DADIYA,LOBATI,1160210081,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,115,121,236
GOMBE,BALANGA,KWASI KUMTUR,9.784,11.688,KINDIYO,KWASI KUMTUR,1160210082,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,Yes,2020/2021,113,110,223
GOMBE,BALANGA,LOGOLWA,9.589207,11.386695,DADIYA HILL,LOGOLWA,1160210083,Pre-Primary and Primary,Rural,Regular,No,Other,No Health facility,Yes,No,No,2020/2021,110,105,215
GOMBE,BALANGA,NASARAWO NOMADIC,9.66028,11.523332,,NASARAWO,1160210084,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,Other,No Health facility,Yes,No,No,2020/2021,85,90,175
GOMBE,BALANGA,PIDAJAWA PRIMARY SCHOOL,9.4838,11.3734,DEGRI KULANI SIKKAM,PIDAJAWA,1160210085,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,108,104,212
GOMBE,BALANGA,TSIBO PRIMARY SCHOOL,,,NYUWAR JESSU,ALONG NYUWAR ROAD,1160210086,Pre-Primary and Primary,Rural,Regular,No,Other,No Health facility,No,No,No,2020/2021,35,28,63
GOMBE,BALANGA,TSWAKU,9.42259,10.4245,NYUWAR JESSU,TSWAKU,1160210087,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,94,109,203
GOMBE,BALANGA,BOKABUNDI,,,BANGU DALAWAJA LAFIYA,BOKABUNDI    VILLAGE,1160210088,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,104,149,253
GOMBE,BALANGA,YEMBWARE PRIMARY SCHOOL,9.566225,11.43171,DADIYA HILL,"YEMBWARE, BAYAN DUTSEN DADIYA",1160210089,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,157,102,259
GOMBE,BALANGA,LWEBE PRIMARY SCHOOL,9.421,11.4299,KINDIYO,LWEBE,1160210090,Pre-Primary and Primary,Rural,Regular,Yes,No Source of Safe Water,No Health facility,No,Yes,Yes,2020/2021,74,115,189
GOMBE,BALANGA,TARI,9.7276611,11.649989,MONA,TARI,1160210091,Pre-Primary and Primary,Rural,Regular,No,Other,No Health facility,No,No,No,2020/2021,141,150,291
GOMBE,BALANGA,LOBE KWANG PRIMARY SCHOOL,9.63372,11.50301,DADIYA,"LOBE KWANG, DADIYA",1160210092,Pre-Primary and Primary,Rural,Regular,No,Other,First Aid Kit,Yes,No,No,2020/2021,110,67,177
GOMBE,BALANGA,LOLUBA,9.627477,11.41485,DADIYA HILL,LOLUBA,1160210093,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,117,63,180
GOMBE,BALANGA,YULU  PRIMARY SCHOOL,,,BAMABAM,YULU  ALONG YOLA ROAD BAMBAM,1160210094,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,111,147,258
GOMBE,BALANGA,GURI PRIMARY SCHOOL,,,DEGRI KULANI SIKKAM,NEAR CENTRAL MOSQUE,1160210095,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,95,147,242
GOMBE,BALANGA,SAI PRIMARY SCHOOL,9.4745,11.4745,DEGRI KULANI SIKKAM,"NEAR MARKET, SAI",1160210096,Pre-Primary and Primary,Rural,Regular,No,Other,First Aid Kit,No,No,Yes,2020/2021,107,66,173
GOMBE,BALANGA,TUNE,9.7854,11.6954,"DEGRI , SIKKAM KULANI",NEAR BAPTIST CHURCH TUNE,1160210097,Pre-Primary and Primary,Rural,Regular,No,Other,First Aid Kit,Yes,No,No,2020/2021,100,107,207
GOMBE,BALANGA,C/YORIYO PRIMARY SCHOOL,9.8,11.66,DEGRI,"NEAR VOCATIONAL SCHOOL PUTOKI, C/YORIYO",1160210098,Pre-Primary and Primary,Rural,Regular,Yes,Borehole,First Aid Kit,No,No,No,2020/2021,131,147,278
GOMBE,BALANGA,BUTA,9.4913,11.3841,degri kulani sikkam,BUTA,1160210099,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,82,75,157
GOMBE,BALANGA,GODOBE,9.699887,11.532442,BAMBAM,ALONG YOLA ROAD,1160210100,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,97,128,225
GOMBE,BALANGA,GALADIMA,9899521.0,11672496.0,TGALASSE DONG REME,GALADIMA,1160210101,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,Yes,2020/2021,205,186,391
GOMBE,BALANGA,GARIN KUKA,,,GELENGU BALANGA,GARIN KUKA,1160210102,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,72,65,137
GOMBE,BALANGA,KONDI  PRIMARY SCHOOL,9.96,11.69,TALASSE  DONG REME,ALONG DONG REME AND BANGU ROAD,1160210103,Pre-Primary and Primary,Urban,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,125,113,238
GOMBE,BALANGA,MAIDARA,10.05,11.6756,SWA,MAIDARA,1160210104,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,,No,No,2020/2021,96,70,166
GOMBE,BALANGA,BAURE,,,BANGU DALAWAJA LAFIYA,ALONG LAFIYA ROAD,1160210105,Pre-Primary and Primary,Rural,Regular,No,Other,First Aid Kit,Yes,No,No,2020/2021,55,66,121
GOMBE,BALANGA,BINTUGAI,9.59344,11.478215,,BINTUGAI,1160210106,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,93,91,184
GOMBE,BALANGA,BWAZA  PRIMARY SCHOOL,,,NYUWAR JESSU,BWAZA    OPPOSITE AREA COURT NYUWAR,1160210107,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,48,41,89
GOMBE,BALANGA,CHIBRAH,,,,CHIBRAH,1160210108,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,60,46,106
GOMBE,BALANGA,DABAN MAGARYA,10.07151,11.649632,SWA,DABAN MAGARYA,1160210109,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,92,29,121
GOMBE,BALANGA,CHINTO,9671672.0,11397185.0,LOYULME,NEAR VILLAGE HEAD RESIDENCE CHINTO,1160210110,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,Yes,No,No,2020/2021,176,104,280
GOMBE,BALANGA,GABAKISHAU,,,NYUWAR JESSU,OPPOSITE FIRST AFRICAN CHURCH HEME,1160210111,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,103,81,184
GOMBE,BALANGA,DONGAJE NOMADIC PRIMARY SCHOOL,9.71508,11.496754,MONA,ALONG DONGAJE BEKWA ROAD MONA,1160210112,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,62,69,131
GOMBE,BALANGA,GANGAWARE,,,GELENGU BALANGA,GANGAWARE,1160210113,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,Yes,No,No,2020/2021,108,89,197
GOMBE,BALANGA,GASI PRIMARY SCHOOL,,,SWA,GASI,1160210114,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,143,147,290
GOMBE,BALANGA,KWALI PRIMARI SCHOOL,9.914021,11.684094,TALASSE DONG REME,KWALI,1160210115,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,116,80,196
GOMBE,BALANGA,TAKASA,,,GELENGU B ALANGA,TAKASA,1160210116,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,113,138,251
GOMBE,BALANGA,TIYAKUNU,9.5747,11.476,BANGU,TIYAKUNU  VILLAGE,1160210117,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,100,137,237
GOMBE,BALANGA,WADACHI     PRIMARY SCHOOL,10.047728,11.602735,SWA,WADACHI,1160210118,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,168,134,302
