state,lga,name_school,latitude_north,longitude_east,ward,number_and_street,code_school,name_type_sector,name_type_location,name_type_school,shift_system_y_n,name_type_water_source,name_type_health_facility,any_classes_held_outside_y_n,shared_facilities_y_n,multi_grade_y_n,name_type_year,male_enrol,female_enrol,total erlrolment
GOMBE,YAMALTU/DEBA,GARIN BARAYA PRIMARY SCHOOL,10.20181,11.307859,NONO KUNUWA WURO BIR,ALONG KWADON KUMO ROAD,1161110013,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,No,2020/2021,132,82,214
GOMBE,YAMALTU/DEBA,KACHALLARI,10.23724,11.297886,KANAWA WAJARI,ALONG KWADON KUMO ROAD,1161110014,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,183,143,326
GOMBE,YAMALTU/DEBA,WADE,10.473053,11.616442,GWANI/SHINGA/WADE,WADE,1161110015,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,No,No,No,2020/2021,490,395,885
GOMBE,YAMALTU/DEBA,GWANI EAST,10.2184722,11.3769444,GWANI SHINGA WADE,GWANI EAST,1161110016,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,No,No,Yes,2020/2021,215,218,433
GOMBE,YAMALTU/DEBA,SHINGA P.S.,10.46356,11.55288,SHINGTA GWANI WADE,NEAR BIMA HILL,1161110017,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,No,Yes,No,2020/2021,346,342,688
GOMBE,YAMALTU/DEBA,KINAFA PRIMARY SCHOOL,10.42705,11.436257,,KINAFA,1161110018,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,Yes,2020/2021,183,121,304
GOMBE,YAMALTU/DEBA,CENTRAL PRIMARY SCHOOL LUBO,10.38687,11.36336,"LUBO, DIFA, KINAFA",LUBO,1161110019,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,252,164,416
GOMBE,YAMALTU/DEBA,DIFA PILOT SCIENCE PRIMARY SCHOOL,10.354045,11.428526,"DIFA, LUBO, KINAFA",DIFA,1161110020,Pre-Primary and Primary,Rural,Regular,No,Well,First Aid Kit,No,Yes,Yes,2020/2021,266,225,491
GOMBE,YAMALTU/DEBA,KANAWA,10.27062,11.3117369,,ALONG GOMBE BIU ROAD NEAR KANAWA FOREST,1161110022,Pre-Primary and Primary,Rural,Regular,No,Pipe borne Water,First Aid Kit,No,No,No,2020/2021,323,234,557
GOMBE,YAMALTU/DEBA,DANGAR,10.271711,11.343888,,DANGAR,1161110023,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,No,No,No,2020/2021,323,252,575
GOMBE,YAMALTU/DEBA,ZANFARAWA,10.156355,11.202728,KANAWA WAJARI,ZANFARAWA  ALONG DEBA ROAD,1161110024,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,No,Yes,No,2020/2021,380,213,593
GOMBE,YAMALTU/DEBA,WAJARI,10.28,11.403,KANAWA-WAJARI,"ALONG GOMBE BI'U MAIN ROAD, WAJARI",1161110025,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,No,No,No,2020/2021,168,177,345
GOMBE,YAMALTU/DEBA,ZAMBUK PRIMARY SCHOOL,,,ZAMBUK KWALI,ZAMBUK,1161110026,Pre-Primary and Primary,Rural,Regular,No,Pipe borne Water,First Aid Kit,No,Yes,No,2020/2021,654,445,1099
GOMBE,YAMALTU/DEBA,KWALI PRIMARY SCHOOL,,,,KWALI,1161110027,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,No,No,No,2020/2021,131,143,274
GOMBE,YAMALTU/DEBA,DEBA CENTRAL,,,,DEBA,1161110028,Pre-Primary and Primary,Urban,Regular,No,Pipe borne Water,First Aid Kit,No,Yes,No,2020/2021,578,477,1055
GOMBE,YAMALTU/DEBA,TOLBA PRIMARY SCHOOL DADIN-KOWA,1029068.0,1150593.0,HINNA,DADINKOWA  TOLBA,1161110029,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,No,No,Yes,2020/2021,713,732,1445
GOMBE,YAMALTU/DEBA,JAURO GOTEL PRIMARY SCHOOL,,,JAGALI NORTH,NEAR JAURO GOTEL BOREHOLE,1161110030,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,169,141,310
GOMBE,YAMALTU/DEBA,JIGAWAN IRO,10.128005,11.539772,JAGALI SOUTH,JIGAWAN IRO,1161110031,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,Yes,No,No,2020/2021,87,87,174
GOMBE,YAMALTU/DEBA,PATA,10.195152,11.601169,JAGALI SOUTH,FEGI PATA,1161110033,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,No,Yes,No,2020/2021,170,175,345
GOMBE,YAMALTU/DEBA,WUDIL SARKIN RAFI,10.14986,11.3812,NONO KUNUWAL W/BIRJEKA,WUDIL S. RAFI,1161110034,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,No,2020/2021,198,220,418
GOMBE,YAMALTU/DEBA,ARDON DEBA,,,,ALONG BOLTONGO KUMO ROAD,1161110035,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,369,172,541
GOMBE,YAMALTU/DEBA,GOMBEYEL,,,GWANI SHINGA WADE,GOMBEYEL,1161110036,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,128,108,236
GOMBE,YAMALTU/DEBA,FAGE DEBA PRI. SCH.,10.209868,11.386253,DEBA,NEAR EMIR PALACE DEBA,1161110037,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,121,108,229
GOMBE,YAMALTU/DEBA,TUDUN WADA SCIENCE PRIMARY SCHOOL DEBA,10.208367,11.390278,DEBA,TUDUN WADA` Deba,1161110038,Pre-Primary and Primary,Urban,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,135,96,231
GOMBE,YAMALTU/DEBA,DANGI  PRIMARY SCHOOL,10.238886,11.43083,DEBA,DANGI NEAR DANGI MAITAYA,1161110039,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,38,36,74
GOMBE,YAMALTU/DEBA,KUBAT PRIMARY SCHOOL,10.2164418,11.390137,DEBA,ALONG RARAB ROAD,1161110040,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,Yes,No,No,2020/2021,115,39,154
GOMBE,YAMALTU/DEBA,SAMUNAKA DEBA  PRIMARY SCHOOL,,,DEBA,NEAR SAMINAKA CENTRAL MOSQUES,1161110041,Pre-Primary and Primary,Rural,Regular,No,Well,No Health facility,No,No,No,2020/2021,67,107,174
GOMBE,YAMALTU/DEBA,TUDUN WADAN ILU PRIMARY SCHOOL,,,DEBA,NEAR SARUJE JAURO UMARU,1161110042,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,27,23,50
GOMBE,YAMALTU/DEBA,G/MAIBINDIGA,10.253539,11.439756,DEBA,G/MAIBINDIGA,1161110043,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,,No,No,2020/2021,28,20,48
GOMBE,YAMALTU/DEBA,SARUJE J.M.,10.245636,11.39845,DEBA,SARUJE J.M.,1161110044,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,No,No,Yes,2020/2021,47,63,110
GOMBE,YAMALTU/DEBA,ALAGARNO,,,KANAWA WAJARI,ALAGARNO,1161110045,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,74,53,127
GOMBE,YAMALTU/DEBA,DANGAR II,,,,DANGAR II,1161110046,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,110,111,221
GOMBE,YAMALTU/DEBA,DANGEZA,10.099,11.437,LANO KURI LAMBAM,DANGEZA,1161110048,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,42,52,94
GOMBE,YAMALTU/DEBA,JAURO GALI  PRIMARY SCHOOL,10.14,11.341,NONO KUNUWAL,NEAR RARAB KUNUWAL ROAD,1161110049,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,Yes,2020/2021,71,42,113
GOMBE,YAMALTU/DEBA,MADAKI ISA,10.145093,11.327611,NONO KUNUWAL,MADAKI ISA,1161110050,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,47,43,90
GOMBE,YAMALTU/DEBA,MADAKI DAN KOLI,10.17715,11.3233,NONO KUNUWAL WUROBIRI YAMALTU DEBA,MADAKI DAN KOLI,1161110051,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,Yes,2020/2021,99,76,175
GOMBE,YAMALTU/DEBA,TILA,10.19369,11.31702,,TILA,1161110052,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,Yes,2020/2021,161,94,255
GOMBE,YAMALTU/DEBA,KIDDA,10.080299,11.3835,NONO KUNUWOL BIRDEKA,NEAR KIDDA REDEEMEND CHURCH,1161110053,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,47,19,66
GOMBE,YAMALTU/DEBA,TAFIDAN DANIYA,1011692.0,1137286.0,NONO KUNUWAL,TAFIDAN DANIYA,1161110054,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,34,27,61
GOMBE,YAMALTU/DEBA,GARIN BURA,,,NONO  KUNNUWAL  WURO BARODEKA,GARIN BURA,1161110055,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,77,13,90
GOMBE,YAMALTU/DEBA,JAMTARI,10356508.0,11428033.0,,JAMTARI,1161110056,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,76,27,103
GOMBE,YAMALTU/DEBA,M.BABA LUBO,10.3877413,11.353241,LUBO DIFA KINAFA,M.BABA LUBO,1161110057,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,83,67,150
GOMBE,YAMALTU/DEBA,HAMMAJAMAARE,10.331087,11.45237,,HAMMAJAMAARE,1161110058,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,62,31,93
GOMBE,YAMALTU/DEBA,GUGAL LUBO PRIMARY SCHOOL,10.37486,11.34338,LUBO/DIFA/KINAFA,"GUGAL LUBO, LUBO WEST, ALONG GARIN DAUDA",1161110060,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,56,25,81
GOMBE,YAMALTU/DEBA,MALAM MAUNDE,10.28734,11.17483,,MALAM MAUNDE,1161110061,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,45,29,74
GOMBE,YAMALTU/DEBA,GARIN UMARU,10.36148,11.343365,,GARIN UMARU,1161110062,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,41,13,54
GOMBE,YAMALTU/DEBA,KUBU GASI PRIMARY SCHOOL,,,,KUBU GASI,1161110063,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,37,17,54
GOMBE,YAMALTU/DEBA,KUFFA PRIMARY SCHOOL,10.19399,11.31196,NONO KUNUWAL,KUFFA,1161110064,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,36,30,66
GOMBE,YAMALTU/DEBA,GOKARU,10.3,,,GOKARU,1161110065,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,58,36,94
GOMBE,YAMALTU/DEBA,GARIN MALAMI,10.188185,11.283242,,GARIN MALAMI,1161110066,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,54,40,94
GOMBE,YAMALTU/DEBA,YALWAN TAFIDA,10.111743,11.165962,n,YALWAN TAFIDA,1161110068,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,52,78,130
GOMBE,YAMALTU/DEBA,NASARAWA TUBULE,10.14462,11.30457,KANAWA WAJARI,NASARAWA TUBULE,1161110069,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,No,Yes,Yes,2020/2021,58,19,77
GOMBE,YAMALTU/DEBA,GAMBAKI,10.289227,11.352426,,ALONG BAURE ZAMBUK GAMBAKI,1161110070,Pre-Primary and Primary,Rural,Regular,No,Well,First Aid Kit,No,No,No,2020/2021,192,169,361
GOMBE,YAMALTU/DEBA,NONO MALAM ISA PRIMARY SCHOOL,10.158734,11.447224,NONO KUNUWAL W/BIRJEKA,NONO M. ISA,1161110071,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,160,78,238
GOMBE,YAMALTU/DEBA,AHMADU BUHARI,10.157062,11.441021,KURI LANO LABAM,AHMADU BUHARI,1161110072,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,184,153,337
GOMBE,YAMALTU/DEBA,DUMBU GE-LANO  PRIMARY SCHOOL,10.16762,11.497991,KURI/LANO/LAMBAM,ALONG DEBA KURJALE ROAD,1161110073,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,67,32,99
GOMBE,YAMALTU/DEBA,GE-LAMBAM PRIMARY SCHOOL,10.033852,11.55141,,OPPOSITE EMIRS PALACE KUNTARU,1161110074,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,165,54,219
GOMBE,YAMALTU/DEBA,JIGAWAN MAGAJI  PRIMARY SCHOOL,10.204061,11.488713,LANO/KURI/LAMBAM,JIGAWAN MAGAJI   VILLAGE,1161110075,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,59,38,97
GOMBE,YAMALTU/DEBA,YALWAN KURI PRIMARY SCHOOL,10.15771,11.45737,KURI/LANO/LAMBAM,ALONG KURI/LAMBAM ROAD,1161110076,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,99,132,231
GOMBE,YAMALTU/DEBA,SHIMEL PRIMARY SCHOOL,,,LANO/KURI/LAMBAM,ALONG KURI/LAMBAM ROAD,1161110078,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,105,39,144
GOMBE,YAMALTU/DEBA,GARIN MAKERI,10.10571,11.47758,KURI / LANO / LABAM,GARIN MAKERI,1161110079,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,70,36,106
GOMBE,YAMALTU/DEBA,MADAKI WAWA,10.2466,11.2898,KWADON LIJI KURBA,MADAKI WAWA,1161110080,Pre-Primary and Primary,Rural,Regular,No,Other,No Health facility,Yes,No,No,2020/2021,135,87,222
GOMBE,YAMALTU/DEBA,GARIN KASKUMA,10.3337577,11.2289528,,GARIN KASKUMA,1161110081,Pre-Primary and Primary,Rural,Regular,No,Other,No Health facility,,No,No,2020/2021,71,47,118
GOMBE,YAMALTU/DEBA,GADAWO KWADON PRIMARY SCHOOL,10.282327,11.29637,,GADAWO,1161110082,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,412,397,809
GOMBE,YAMALTU/DEBA,WURO IBBA PRIMARI SCHOOL,10.524,11.2813,KWADON / LIJI / KURBA,WURO IBBA,1161110083,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,82,12,94
GOMBE,YAMALTU/DEBA,JAURO GEBI PRIMARY SCHOOL,,,,NORTH OF SABON FAGIN KWADON,1161110084,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,63,50,113
GOMBE,YAMALTU/DEBA,ARDO SALATU PRIMARY SCHOOL,10.2715,11.2986,KWADON /LIJI /KURBA,ARDO SALATU,1161110085,Pre-Primary and Primary,Rural,Regular,No,Well,First Aid Kit,No,No,No,2020/2021,143,111,254
GOMBE,YAMALTU/DEBA,KUNJIN KWADON,10.286428,11.298637,,KUNJIN KWADON,1161110086,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,196,204,400
GOMBE,YAMALTU/DEBA,POLIN KWADON,,,KWADON LIJI KURBA,POLIN KWADON,1161110087,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,Yes,No,Yes,2020/2021,156,117,273
GOMBE,YAMALTU/DEBA,OLD LIJI  PRIMARY SCHOOL,10.319612,11.234203,KWADON / LIJI / KURBA,OLD LIJI,1161110088,Pre-Primary and Primary,Rural,Regular,No,Other,First Aid Kit,Yes,Yes,No,2020/2021,91,74,165
GOMBE,YAMALTU/DEBA,HAMMA TATU,10.342286,11.191966,,HAMMA TATU,1161110089,Pre-Primary and Primary,Rural,Regular,No,Well,No Health facility,Yes,No,No,2020/2021,70,82,152
GOMBE,YAMALTU/DEBA,SHONGOYEL,,,KWADON LIJI KURBA,SHONGOYEL,1161110090,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,63,52,115
GOMBE,YAMALTU/DEBA,JAURO SAMBO PRIMARY SCHOOL,,,KWADON / LIJI / KURBA,WEST-NORTH OF KUNJI KWADON,1161110091,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,Yes,Yes,2020/2021,97,81,178
GOMBE,YAMALTU/DEBA,KALTANGA,10.26817,11.2138,KWADON / LIJI / KURBA,KALTANGA,1161110093,Pre-Primary and Primary,Rural,Regular,No,Well,First Aid Kit,No,No,Yes,2020/2021,205,156,361
GOMBE,YAMALTU/DEBA,DOMBULUM LIJI PRIMARY SCHOOL,,,KWADON LIJI KURBA,BEHIND OLD LIJI PRIMARY SCHOOL,1161110094,Pre-Primary and Primary,Rural,Regular,No,Well,No Health facility,Yes,No,Yes,2020/2021,47,23,70
GOMBE,YAMALTU/DEBA,WURO ADUWA  LIJI PRIMARY SCHOOL,,,KWADON/LIJI/KURBA,"BEHIND OLD LIJI NORTH, WURO ADUWA",1161110095,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,Yes,2020/2021,60,41,101
GOMBE,YAMALTU/DEBA,YARANDUWA,10.332854,11.535642,HINNA,YARANDUWA,1161110096,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,78,71,149
GOMBE,YAMALTU/DEBA,GARIN ABDULLAHI PRIMARY SCHOOL,10.27211,11.46707,HINNA,ALONG GOMBE-BIU ROAD,1161110097,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,Yes,No,No,2020/2021,154,108,262
GOMBE,YAMALTU/DEBA,JANGARGARI PRIMARY SCHOOL,10.23506,11.50496,,JANGARGARI,1161110098,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,130,63,193
GOMBE,YAMALTU/DEBA,HORENGARI,10.23464,11.50638,HINNA,HORENGARI,1161110099,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,No,No,No,2020/2021,100,74,174
GOMBE,YAMALTU/DEBA,TSANDO  PRIMARY/ECCDE SCHOOL,10.185657,11.5026,HINNA WARD,TSANDO,1161110100,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,No,2020/2021,211,147,358
GOMBE,YAMALTU/DEBA,BILAHADI   PRIMARY SCHOOL,,,HINNA WARD,BILAHADI,1161110101,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,67,69,136
GOMBE,YAMALTU/DEBA,JIGAWAN YAMU,7.8470451,11.109634,,BEHIND EMIR PALACE,1161110102,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,No,No,No,2020/2021,39,32,71
GOMBE,YAMALTU/DEBA,JIGAWAN BATURE.,,,JAGALI SOUTH,JIGAWAN  BATURE.,1161110103,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,43,58,101
GOMBE,YAMALTU/DEBA,KUKAWA PRIMARY SCHOOL,,,HINNA,"GARIN BUKAR, KUKAWA",1161110104,Pre-Primary and Primary,Rural,Regular,No,Pipe borne Water,First Aid Kit,No,No,Yes,2020/2021,162,46,208
GOMBE,YAMALTU/DEBA,KURJALE PRIMARY SCHOOL,,,JAGALI SOUTH,DUMBU ROAD,1161110105,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,557,292,849
GOMBE,YAMALTU/DEBA,GARIN DAN ALTI PRIMARY SCHOOL,11.390444,14.61752,LANO/KURI/LAMABAM,GARIN DAN ALTI NEAR EMIR'S PALACE,1161110106,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,127,52,179
GOMBE,YAMALTU/DEBA,KARBAL,10.150265,11.362477,DEBA,WESTHERN REGION OF KARBAL,1161110107,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,72,85,157
GOMBE,YAMALTU/DEBA,WURNOYEL PRIMARY SCHOOL,10.30035,11.342942,ZAMBUK/KWALI,NORTH OF MARABAN,1161110108,Pre-Primary and Primary,Rural,Regular,No,Well,No Health facility,Yes,No,No,2020/2021,68,48,116
GOMBE,YAMALTU/DEBA,SAMINAKA ZAMBUK PRIMARY SCHOOL,10.327682,11.341015,ZAMBUK / KWALI,SAMINAKA ZAMBUK,1161110109,Pre-Primary and Primary,Rural,Regular,No,Well,No Health facility,No,No,Yes,2020/2021,75,49,124
GOMBE,YAMALTU/DEBA,NGARE  PRIMARI SCHOOL,,,ZAMBUK KWALI,NGARE    EAST REGION OF NGARE,1161110110,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,92,70,162
GOMBE,YAMALTU/DEBA,DANAJE,,,ZAMBUK KWA;LI,DANAJE,1161110111,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,95,61,156
GOMBE,YAMALTU/DEBA,SABONGARI,10.355768,11.327733,SABON GARI,SABONGARI,1161110112,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,94,84,178
GOMBE,YAMALTU/DEBA,LAFIYAN BEGUWA,,,ZAMBUK KWALI,LAFIYAN BEGUWA,1161110113,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,82,61,143
GOMBE,YAMALTU/DEBA,LALEKO PRIMARY SCHOOL,10.324235,11.307565,ZAMBUK/KWALI,"LALEKO, KWADON NORTH,",1161110114,Pre-Primary and Primary,Rural,Regular,No,Well,No Health facility,Yes,No,No,2020/2021,75,37,112
GOMBE,YAMALTU/DEBA,DABEWO,10.306983,11.417768,ZAMBUK/ KWALI,DABEWO,1161110115,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,49,39,88
GOMBE,YAMALTU/DEBA,DAGARANKEWO,10.340145,11.388317,ZAMBUK/KWALI,DAGARANKEWO,1161110116,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,68,46,114
